GCF_ID,Replicon_Acc,Group,Total_tRNA,Size_bp_from_GBFF,log10_Size_bp,GC_Content,tRNA_Group,Coding_Density
GCF_013456555.2,NZ_CP084885.1,Non_tRNA_Plasmid,0,224373,5.350970594756556,54.60371791614856,tRNA-,75.72613460621376
GCF_014969745.1,NZ_CP063206.1,tRNA_Plasmid,1,608598,5.784330520827947,61.65366958156287,tRNA+,84.39166740607101
GCF_014969745.1,NZ_CP063207.1,tRNA_Plasmid,1,322970,5.509162183508971,66.91147784623959,tRNA+,87.15236709291885
GCF_014969745.1,NZ_CP063208.1,Non_tRNA_Plasmid,0,65035,4.813147144580467,55.81609902360268,tRNA-,81.91281617590528
GCF_016906025.1,NZ_CP069193.1,Non_tRNA_Plasmid,0,96392,4.984040991371427,58.3959249730268,tRNA-,90.50751099676322
GCF_016906025.1,NZ_CP069189.1,Non_tRNA_Plasmid,0,138030,5.1399734879844585,55.72122002463232,tRNA-,75.05324929363182
GCF_016906025.1,NZ_CP069190.1,Non_tRNA_Plasmid,0,171484,5.234223605219205,64.17624967927037,tRNA-,79.92407454922908
GCF_016906025.1,NZ_CP069191.1,Non_tRNA_Plasmid,0,220397,5.343205678690124,62.17189889154571,tRNA-,78.76014646297364
GCF_016906025.1,NZ_CP069192.1,Non_tRNA_Plasmid,0,280619,5.4481170726645525,61.91134598868929,tRNA-,78.96222280030932
GCF_016917835.2,NZ_CP070334.1,Non_tRNA_Plasmid,0,105947,5.025088663718906,60.04134142542969,tRNA-,89.59668513502034
GCF_016917835.2,NZ_CP070336.1,Non_tRNA_Plasmid,0,2144,3.3312247810207323,61.5205223880597,tRNA-,72.01492537313433
GCF_016917835.2,NZ_CP070335.2,Non_tRNA_Plasmid,0,299663,5.476633123033001,59.14577375251533,tRNA-,82.53971961837131
GCF_016917835.2,NZ_CP070337.2,Non_tRNA_Plasmid,0,49847,4.697639025784056,58.44484121411519,tRNA-,78.33370112544385
GCF_016917855.1,NZ_CP070375.1,Non_tRNA_Plasmid,0,284178,5.453590453435123,59.07424220031108,tRNA-,82.57535769834399
GCF_016917855.1,NZ_CP070376.1,Non_tRNA_Plasmid,0,54914,4.7396830793796925,61.37414866882762,tRNA-,78.72491532214008
GCF_017094445.1,NZ_CP064790.1,Non_tRNA_Plasmid,0,137790,5.139217700137586,56.97002685245664,tRNA-,81.37455548298135
GCF_017094465.1,NZ_CP064792.1,Non_tRNA_Plasmid,0,180725,5.257018233419007,56.18923779222576,tRNA-,83.27790842440172
GCF_017352155.2,NZ_CP084319.1,Non_tRNA_Plasmid,0,285490,5.455590900599803,59.69946407930225,tRNA-,82.66524221513889
GCF_017352155.2,NZ_CP084320.1,Non_tRNA_Plasmid,0,161705,5.208723448718013,65.522401904703,tRNA-,81.19662348103027
GCF_017357105.1,NZ_CP100395.1,Non_tRNA_Plasmid,0,230191,5.362088339594615,54.60074459905036,tRNA-,72.90684692277283
GCF_017357405.2,NZ_CP135523.1,Non_tRNA_Plasmid,0,286313,5.456841067546883,56.9394334172741,tRNA-,76.68810008626922
GCF_017357405.2,NZ_CP135524.1,Non_tRNA_Plasmid,0,152840,5.184237029016371,53.64040827008636,tRNA-,67.92855273488615
GCF_017357405.2,NZ_CP135525.1,Non_tRNA_Plasmid,0,102915,5.0124786783820925,52.10124860321624,tRNA-,85.03327989117233
GCF_017357405.2,NZ_CP135526.1,Non_tRNA_Plasmid,0,92150,4.964495339555093,53.78296256104178,tRNA-,72.91264243081932
GCF_017357405.2,NZ_CP135527.1,Non_tRNA_Plasmid,0,76233,4.882143010912746,60.06847428279092,tRNA-,87.3821048627235
GCF_018200015.1,NZ_CP073370.1,Non_tRNA_Plasmid,0,55294,4.742678008189629,54.70756320758129,tRNA-,74.76218034506456
GCF_018200015.1,NZ_CP073367.1,Non_tRNA_Plasmid,0,116596,5.066683651557425,56.39301519777694,tRNA-,75.44512676249614
GCF_018200015.1,NZ_CP073372.1,Non_tRNA_Plasmid,0,139649,5.145037830147752,54.04549978875609,tRNA-,80.43881445624388
GCF_018200015.1,NZ_CP073371.1,Non_tRNA_Plasmid,0,204099,5.309840876859403,55.03260672516769,tRNA-,76.1703878999897
GCF_018200015.1,NZ_CP073369.1,Non_tRNA_Plasmid,0,387656,5.5884465102111776,59.26362548238645,tRNA-,84.45915966733392
GCF_018200015.1,NZ_CP073368.1,tRNA_Plasmid,2,540110,5.7324822182080855,56.685119697839326,tRNA+,77.23982151783896
GCF_019175325.1,NZ_CP077714.1,Non_tRNA_Plasmid,0,37750,4.576916955965207,35.53377483443709,tRNA-,82.70993377483444
GCF_019175345.1,NZ_CP077716.1,Non_tRNA_Plasmid,0,37840,4.577951127729755,35.594608879492604,tRNA-,85.35676532769556
GCF_019823105.1,NZ_CP081959.1,tRNA_Plasmid,1,271515,5.433793827432338,57.062040771228105,tRNA+,82.38403034823122
GCF_019823105.1,NZ_CP081960.1,Non_tRNA_Plasmid,0,487397,5.687882851710717,64.41217323865351,tRNA-,86.22580770911598
GCF_019823105.1,NZ_CP081961.1,Non_tRNA_Plasmid,0,8308,3.9194964878630616,55.54886856042369,tRNA-,73.79634087626384
GCF_019879105.1,NZ_CP082247.1,tRNA_Plasmid,1,891417,5.95008091215513,57.667847932000406,tRNA+,74.3439938883822
GCF_019879105.1,NZ_CP082248.1,tRNA_Plasmid,2,881002,5.944976894323487,56.42223286666772,tRNA+,71.42866872038883
GCF_019880225.1,NZ_CP082285.1,Non_tRNA_Plasmid,0,93698,4.971730320895955,59.02473905526266,tRNA-,83.71256590322099
GCF_019880245.1,NZ_CP082287.1,tRNA_Plasmid,9,240419,5.380968786413444,58.526156418585884,tRNA+,83.1485864261976
GCF_019880245.1,NZ_CP082288.1,Non_tRNA_Plasmid,0,336694,5.527235377183725,67.52956690644918,tRNA-,88.58785722347295
GCF_019880245.1,NZ_CP082289.1,tRNA_Plasmid,1,161865,5.209152951593855,58.74154387915856,tRNA+,86.74883390479721
GCF_020097815.1,NZ_CP083664.1,Non_tRNA_Plasmid,0,356276,5.551786567737979,59.14122758760062,tRNA-,80.51903580370275
GCF_020097815.1,NZ_CP083665.1,Non_tRNA_Plasmid,0,48463,4.685410294719332,61.63671254358996,tRNA-,82.64449167406062
GCF_020097835.1,NZ_CP083667.1,Non_tRNA_Plasmid,0,422800,5.626134978635388,61.6996215704825,tRNA-,82.6116367076632
GCF_020097835.1,NZ_CP083668.1,Non_tRNA_Plasmid,0,149551,5.1747893213662,53.74554499802743,tRNA-,74.28770118554874
GCF_020097835.1,NZ_CP083669.1,Non_tRNA_Plasmid,0,99406,4.997412598564815,56.28734684023097,tRNA-,86.77343419914291
GCF_020097835.1,NZ_CP083670.1,Non_tRNA_Plasmid,0,49319,4.693014262187993,61.718607433240734,tRNA-,82.58683266084066
GCF_020217425.1,NZ_CP084091.1,tRNA_Plasmid,1,418158,5.621340409915787,60.01248331970213,tRNA+,78.21301995896287
GCF_020217425.1,NZ_CP084092.1,Non_tRNA_Plasmid,0,399575,5.601598308128284,66.00938497153224,tRNA-,81.21053619470688
GCF_020217425.1,NZ_CP084093.1,Non_tRNA_Plasmid,0,75827,4.879823874010842,61.38051089981141,tRNA-,82.64470439289435
GCF_020217425.1,NZ_CP084094.1,Non_tRNA_Plasmid,0,4491,3.652343055062715,52.77221108884436,tRNA-,52.8835448675128
GCF_020217425.1,NZ_CP084095.1,Non_tRNA_Plasmid,0,1649,3.217220655644519,61.79502728926622,tRNA-,66.94966646452396
GCF_020405185.1,NZ_CP084464.1,tRNA_Plasmid,1,394162,5.5956747529068975,67.55978506299441,tRNA+,82.88470222903273
GCF_020405185.1,NZ_CP084465.1,Non_tRNA_Plasmid,0,80696,4.90685200782019,57.347328244274806,tRNA-,83.02518092594428
GCF_020405205.1,NZ_CP084470.1,Non_tRNA_Plasmid,0,400082,5.6021490125723865,57.41697951919856,tRNA-,79.15627296404237
GCF_020405205.1,NZ_CP084471.1,Non_tRNA_Plasmid,0,113814,5.056195686916524,54.60927478166131,tRNA-,78.13713602895953
GCF_020405225.1,NZ_CP084473.1,Non_tRNA_Plasmid,0,320393,5.505683018977172,57.62423024223375,tRNA-,76.15678245155169
GCF_020405225.1,NZ_CP084474.1,Non_tRNA_Plasmid,0,334334,5.524180544290883,55.02252238779185,tRNA-,74.22667153206075
GCF_020405225.1,NZ_CP084475.1,Non_tRNA_Plasmid,0,161989,5.209485524409924,55.86058312601473,tRNA-,79.13191636469143
GCF_020405225.1,NZ_CP084476.1,Non_tRNA_Plasmid,0,79583,4.900820306497833,60.90371059145797,tRNA-,85.56852594146991
GCF_020405225.1,NZ_CP084477.1,Non_tRNA_Plasmid,0,57942,4.76299348178892,61.6461288875082,tRNA-,89.35314624969797
GCF_020405225.1,NZ_CP084478.1,Non_tRNA_Plasmid,0,33932,4.530609458329626,58.1250736767653,tRNA-,86.27549216079217
GCF_020405245.1,NZ_CP084467.1,tRNA_Plasmid,1,524325,5.719600565520708,65.02398321651648,tRNA+,83.55142325847518
GCF_020405245.1,NZ_CP084468.1,Non_tRNA_Plasmid,0,103645,5.01554835587719,55.64378407062569,tRNA-,81.39900622316561
GCF_020614375.1,NZ_CP085328.1,tRNA_Plasmid,1,487259,5.687759869573629,53.89002563318481,tRNA+,76.12440201207161
GCF_020614375.1,NZ_CP085329.1,Non_tRNA_Plasmid,0,558659,5.7471467996452255,61.89625513953951,tRNA-,83.55150458508679
GCF_020614375.1,NZ_CP085330.1,Non_tRNA_Plasmid,0,539871,5.732289999302625,63.666690746493146,tRNA-,83.31805190499212
GCF_020614375.1,NZ_CP085331.1,Non_tRNA_Plasmid,0,212646,5.327657217784742,51.79641281754653,tRNA-,69.65614213293455
GCF_020614375.1,NZ_CP085332.1,Non_tRNA_Plasmid,0,14057,4.14789264483285,56.79732517606886,tRNA-,77.12171871665362
GCF_020614375.1,NZ_CP085333.1,tRNA_Plasmid,1,338577,5.529657452555103,51.04097443122244,tRNA+,72.44585426653316
GCF_020614375.1,NZ_CP085334.1,Non_tRNA_Plasmid,0,17645,4.246621662695988,54.3666761122131,tRNA-,71.06829130065174
GCF_020614395.1,NZ_CP085325.1,tRNA_Plasmid,1,135207,5.130999176684584,58.8268358886744,tRNA+,86.27511889177336
GCF_020618475.1,NZ_CP085337.1,tRNA_Plasmid,2,816114,5.911750828009829,56.43868381133028,tRNA+,77.94891399975984
GCF_020618475.1,NZ_CP085338.1,Non_tRNA_Plasmid,0,600267,5.7783444684402605,53.05222509316687,tRNA-,75.19303909760157
GCF_020618475.1,NZ_CP085339.1,tRNA_Plasmid,3,599015,5.777437697741004,52.12607363755498,tRNA+,68.54719831723746
GCF_020618475.1,NZ_CP085340.1,Non_tRNA_Plasmid,0,500187,5.699132400106135,53.30706315837877,tRNA-,73.83978392081362
GCF_020618475.1,NZ_CP085341.1,Non_tRNA_Plasmid,0,270724,5.432526758192167,51.70468816950105,tRNA-,64.83688184276237
GCF_020618475.1,NZ_CP085342.1,Non_tRNA_Plasmid,0,187923,5.273979936895593,50.97300490094347,tRNA-,68.78721604061238
GCF_020618475.1,NZ_CP085343.1,Non_tRNA_Plasmid,0,21460,4.331629717629932,53.648648648648646,tRNA-,52.809878844361606
GCF_020700235.1,NZ_CP085302.1,tRNA_Plasmid,3,572393,5.757694313976693,52.7006794282949,tRNA+,75.61343342773235
GCF_020700235.1,NZ_CP085303.1,tRNA_Plasmid,1,365107,5.5624201595239,48.55973728249527,tRNA+,76.05770363208593
GCF_020700235.1,NZ_CP085304.1,tRNA_Plasmid,1,276260,5.441318007475848,51.60899152971838,tRNA+,74.22681531890248
GCF_020700235.1,NZ_CP085305.1,Non_tRNA_Plasmid,0,504052,5.702475342294983,53.06694547387968,tRNA-,75.69238888051233
GCF_020700235.1,NZ_CP085306.1,tRNA_Plasmid,1,114740,5.059714845546422,51.37354017779328,tRNA+,73.80599616524316
GCF_020700235.1,NZ_CP085307.1,Non_tRNA_Plasmid,0,616502,5.789934489832894,52.16073913791034,tRNA-,76.04144025485725
GCF_020736485.1,NZ_CP085884.1,Non_tRNA_Plasmid,0,42817,4.631616234908716,57.81815633977159,tRNA-,75.8693976691501
GCF_020736485.1,NZ_CP085883.1,Non_tRNA_Plasmid,0,235323,5.371664376325731,60.18876182948543,tRNA-,81.68347335364584
GCF_021233415.1,NZ_CP089467.1,Non_tRNA_Plasmid,0,11599,4.064420548433594,69.27321320803517,tRNA-,87.23165790154323
GCF_021233435.1,NZ_CP089469.1,Non_tRNA_Plasmid,0,368639,5.566601279306321,58.59770669950819,tRNA-,81.05029581785975
GCF_021233435.1,NZ_CP089470.1,Non_tRNA_Plasmid,0,54438,4.735902161260923,58.22770858591425,tRNA-,68.66343363091958
GCF_021249405.1,NZ_CP089594.1,Non_tRNA_Plasmid,0,197166,5.294832025790471,66.82389458628771,tRNA-,85.93773774383007
GCF_021249405.1,NZ_CP089595.1,tRNA_Plasmid,3,121104,5.0831584878931615,58.4794887039239,tRNA+,84.20531113753468
GCF_021249405.1,NZ_CP089596.1,Non_tRNA_Plasmid,0,1442,3.15896526038341,60.81830790568654,tRNA-,82.38557558945908
GCF_021431925.1,NZ_CP090372.1,Non_tRNA_Plasmid,0,263782,5.421245156762327,69.20259911593665,tRNA-,88.30246188140207
GCF_021431925.1,NZ_CP090373.1,tRNA_Plasmid,1,135778,5.132829407259561,57.75530645612691,tRNA+,85.3400403599994
GCF_021431925.1,NZ_CP090374.1,Non_tRNA_Plasmid,0,34475,4.537504274847888,61.52574329224076,tRNA-,86.78752719361856
GCF_022870485.1,NZ_CP095006.1,tRNA_Plasmid,5,406045,5.608574166997647,55.676833848465066,tRNA+,79.61285079239985
GCF_022870485.1,NZ_CP095007.1,tRNA_Plasmid,1,260739,5.416205995564264,56.63287808881678,tRNA+,79.20794357575967
GCF_022870485.1,NZ_CP095008.1,Non_tRNA_Plasmid,0,123302,5.090970121055743,57.080988142933606,tRNA-,78.69458727352354
GCF_022870485.1,NZ_CP095009.1,tRNA_Plasmid,2,350887,5.5451672783526265,57.84910811742812,tRNA+,78.57287388817483
GCF_022870485.1,NZ_CP095010.1,Non_tRNA_Plasmid,0,56956,4.755539481349887,56.58754125991994,tRNA-,76.92253669499263
GCF_023008545.1,NZ_CP095398.1,tRNA_Plasmid,6,861699,5.935355588947971,59.2481829501949,tRNA+,80.32039029870059
GCF_023008545.1,NZ_CP095399.1,Non_tRNA_Plasmid,0,93900,4.972665592266111,54.567625133120345,tRNA-,81.21086261980831
GCF_023028105.1,NZ_CP095492.1,Non_tRNA_Plasmid,0,562212,5.749900111065382,62.898337282021735,tRNA-,82.15139484749525
GCF_023028105.1,NZ_CP095493.1,Non_tRNA_Plasmid,0,200542,5.3022053418342265,65.36735446938796,tRNA-,80.11688324640225
GCF_023028105.1,NZ_CP095494.1,Non_tRNA_Plasmid,0,88308,4.946000048973673,55.90773202880827,tRNA-,77.60338814150474
GCF_023028225.1,NZ_CP095483.1,Non_tRNA_Plasmid,0,156912,5.195656157955956,62.9849852146426,tRNA-,84.33771795656163
GCF_023028225.1,NZ_CP095484.1,Non_tRNA_Plasmid,0,109717,5.040273924148879,57.20535559667144,tRNA-,90.4390386175342
GCF_023028225.1,NZ_CP095485.1,Non_tRNA_Plasmid,0,140250,5.146902869928199,56.78003565062389,tRNA-,86.27094474153297
GCF_023028225.1,NZ_CP095486.1,Non_tRNA_Plasmid,0,8896,3.949194774237982,62.410071942446045,tRNA-,81.37365107913669
GCF_023028345.1,NZ_CP095488.1,Non_tRNA_Plasmid,0,420925,5.624204720567732,61.90033854011997,tRNA-,81.70933064085051
GCF_023028345.1,NZ_CP095489.1,Non_tRNA_Plasmid,0,99424,4.99749123157488,56.14238010943032,tRNA-,84.7240102993241
GCF_023028345.1,NZ_CP095490.1,Non_tRNA_Plasmid,0,558567,5.747075274112477,58.2977512097922,tRNA-,84.00245628545905
GCF_023115355.1,NZ_CP096020.1,Non_tRNA_Plasmid,0,532509,5.726326952237173,56.14552993470533,tRNA-,81.92556369939287
GCF_023115355.1,NZ_CP096021.1,Non_tRNA_Plasmid,0,415306,5.618368205485194,54.726635300236445,tRNA-,73.60380057114513
GCF_023115355.1,NZ_CP096022.1,Non_tRNA_Plasmid,0,364940,5.562221467714351,54.57088836521072,tRNA-,78.8987230777662
GCF_023115355.1,NZ_CP096023.1,Non_tRNA_Plasmid,0,172315,5.236323084375949,53.80030757624119,tRNA-,75.21689928328932
GCF_023167465.1,NZ_AP025699.1,Non_tRNA_Plasmid,0,22428,4.350790547426457,38.40734795790976,tRNA-,73.23434991974318
GCF_023238205.1,NZ_CP096660.1,Non_tRNA_Plasmid,0,414603,5.617632440253578,65.516168479244,tRNA-,84.89012380518231
GCF_023238205.1,NZ_CP096661.1,Non_tRNA_Plasmid,0,311372,5.493279556233934,63.471988489652254,tRNA-,84.95690042778413
GCF_023238205.1,NZ_CP096662.1,tRNA_Plasmid,13,168596,5.226847266620069,57.69531898740183,tRNA+,82.22318441718664
GCF_023238205.1,NZ_CP096663.1,tRNA_Plasmid,1,150469,5.177447034709281,56.19097621436973,tRNA+,74.62999023054583
GCF_023702125.1,NZ_CP098416.1,Non_tRNA_Plasmid,0,101378,5.005943719146886,57.75414784272722,tRNA-,86.14886859081852
GCF_023703775.1,NZ_CP098515.1,Non_tRNA_Plasmid,0,154567,5.189116777760169,57.4618126767033,tRNA-,78.95411051518111
GCF_023703775.1,NZ_CP098516.1,Non_tRNA_Plasmid,0,163815,5.2143536661604655,58.14791075298354,tRNA-,86.44629612672833
GCF_023703775.1,NZ_CP098517.1,Non_tRNA_Plasmid,0,107228,5.030308205670912,57.87294363412542,tRNA-,86.7972917521543
GCF_023703795.1,NZ_CP098519.1,Non_tRNA_Plasmid,0,124451,5.094998390641173,55.87821712963334,tRNA-,85.03909169070558
GCF_023703795.1,NZ_CP098520.1,tRNA_Plasmid,11,200002,5.301034338587086,57.98092019079809,tRNA+,80.14619853801462
GCF_023913515.1,NZ_CP099392.1,Non_tRNA_Plasmid,0,392952,5.594339503535016,60.5926423583542,tRNA-,81.56772328426882
GCF_023913515.1,NZ_CP099393.1,Non_tRNA_Plasmid,0,378493,5.578057851895576,55.59600838060413,tRNA-,77.99827209486041
GCF_024138125.1,NZ_CP099994.1,Non_tRNA_Plasmid,0,342099,5.5341518046874985,67.51057442436253,tRNA-,84.7903677005779
GCF_024138125.1,NZ_CP099995.1,Non_tRNA_Plasmid,0,158515,5.200070365033233,56.2994038419077,tRNA-,84.66075765700407
GCF_024138125.1,NZ_CP099996.1,Non_tRNA_Plasmid,0,58754,4.769037438923218,61.956632739898566,tRNA-,84.53552098580522
GCF_024138145.1,NZ_CP099998.1,Non_tRNA_Plasmid,0,293861,5.468141952153999,56.96366649538387,tRNA-,81.07710788433988
GCF_024138145.1,NZ_CP099999.1,Non_tRNA_Plasmid,0,47551,4.677159654604984,60.94509053437363,tRNA-,84.29686021324473
GCF_024138165.1,NZ_CP100001.1,Non_tRNA_Plasmid,0,557511,5.746253440674766,67.72547985600285,tRNA-,84.52102290358397
GCF_024138165.1,NZ_CP100002.1,Non_tRNA_Plasmid,0,239549,5.379394362230739,65.76817269118219,tRNA-,84.1614867939336
GCF_024138165.1,NZ_CP100003.1,Non_tRNA_Plasmid,0,167465,5.223924053789702,56.6787089839668,tRNA-,82.19150270205715
GCF_024138165.1,NZ_CP100004.1,Non_tRNA_Plasmid,0,130675,5.116192508769788,59.68088769848862,tRNA-,86.47560742299598
GCF_024204665.1,NZ_CP100356.1,Non_tRNA_Plasmid,0,339965,5.531434207956111,56.379627314576496,tRNA-,81.76812318915182
GCF_024204665.1,NZ_CP100357.1,Non_tRNA_Plasmid,0,126734,5.102893142361785,56.226427004592296,tRNA-,73.17452301671217
GCF_024204665.1,NZ_CP100358.1,tRNA_Plasmid,1,58468,4.7669182382905175,63.81268386125743,tRNA+,89.5310255182322
GCF_024218775.1,NZ_CP100405.1,Non_tRNA_Plasmid,0,363878,5.560955799011827,59.28910239146088,tRNA-,81.40035946113808
GCF_024218775.1,NZ_CP100406.1,Non_tRNA_Plasmid,0,18001,4.25529663190434,62.05766346314093,tRNA-,89.80056663518694
GCF_024218795.1,NZ_CP100401.1,Non_tRNA_Plasmid,0,434135,5.63762480010759,66.63295979361259,tRNA-,87.14823729945755
GCF_024218795.1,NZ_CP100403.1,tRNA_Plasmid,1,312460,5.494794428428366,55.88267298214171,tRNA+,81.91928566856558
GCF_024218795.1,NZ_CP100402.1,tRNA_Plasmid,2,404376,5.606785372000893,59.406344590183394,tRNA+,75.1261202445249
GCF_024218815.1,NZ_CP100408.1,Non_tRNA_Plasmid,0,310000,5.491361693834273,60.09322580645161,tRNA-,82.5
GCF_024218815.1,NZ_CP100409.1,Non_tRNA_Plasmid,0,187118,5.272115566894268,54.907598413835125,tRNA-,78.10900073750254
GCF_024218815.1,NZ_CP100410.1,Non_tRNA_Plasmid,0,94501,4.975436404193751,54.45021745801631,tRNA-,79.66582364207787
GCF_024227435.1,NZ_CP100446.1,Non_tRNA_Plasmid,0,715316,5.854497939337729,60.258403279110205,tRNA-,79.92048269575963
GCF_024227435.1,NZ_CP100447.1,Non_tRNA_Plasmid,0,113539,5.055145064837479,56.663349157558194,tRNA-,87.88610081117501
GCF_024227715.1,NZ_CP100449.1,Non_tRNA_Plasmid,0,374934,5.573954825171762,66.98272229245681,tRNA-,86.19837091328074
GCF_024227715.1,NZ_CP100450.1,Non_tRNA_Plasmid,0,118989,5.075506814668906,57.80954542016489,tRNA-,82.71100689979745
GCF_024227715.1,NZ_CP100451.1,Non_tRNA_Plasmid,0,159483,5.202714396486165,59.46966134321527,tRNA-,81.30208235360509
GCF_024227715.1,NZ_CP100452.1,Non_tRNA_Plasmid,0,94505,4.975454786445402,68.7953018358817,tRNA-,82.25384900269827
GCF_024227715.1,NZ_CP100453.1,Non_tRNA_Plasmid,0,10819,4.034187120793453,63.94306312967927,tRNA-,88.59413993899621
GCF_024227995.1,NZ_CP100466.1,Non_tRNA_Plasmid,0,412702,5.615636573522095,67.84241413901556,tRNA-,84.82852033670784
GCF_024227995.1,NZ_CP100467.1,Non_tRNA_Plasmid,0,358865,5.554931103782994,68.03449765232051,tRNA-,85.53606509411617
GCF_024227995.1,NZ_CP100468.1,Non_tRNA_Plasmid,0,79760,4.9017851453036,66.76404212637914,tRNA-,79.94107321965897
GCF_024228315.1,NZ_CP100455.1,Non_tRNA_Plasmid,0,617328,5.790515975605882,67.9144636238758,tRNA-,86.17542052199155
GCF_024228315.1,NZ_CP100456.1,Non_tRNA_Plasmid,0,104301,5.018288472303808,62.57274618651787,tRNA-,84.10561739580636
GCF_024228315.1,NZ_CP100457.1,tRNA_Plasmid,1,144667,5.160369475470225,56.53673609046984,tRNA+,72.87978599127652
GCF_024228315.1,NZ_CP100458.1,Non_tRNA_Plasmid,0,81511,4.911216221217763,54.65151942682582,tRNA-,89.14993068420213
GCF_024228315.1,NZ_CP100459.1,Non_tRNA_Plasmid,0,95860,4.981637424655769,65.95660337992906,tRNA-,77.16983100354683
GCF_024228315.1,NZ_CP100460.1,Non_tRNA_Plasmid,0,16726,4.223392092448771,67.56546693770179,tRNA-,77.10749730957791
GCF_024228675.1,NZ_CP100462.1,tRNA_Plasmid,1,437029,5.640510256471788,63.84930977120511,tRNA+,83.16702095284295
GCF_024228675.1,NZ_CP100463.1,Non_tRNA_Plasmid,0,321259,5.506855303173862,63.4086515864147,tRNA-,80.2309040369297
GCF_024228675.1,NZ_CP100464.1,Non_tRNA_Plasmid,0,145366,5.162462840229491,57.38412008310058,tRNA-,84.90224674270462
GCF_024266705.1,NZ_CP100757.1,Non_tRNA_Plasmid,0,1617347,6.208803207301445,58.79591701718926,tRNA-,79.75888909430073
GCF_024266705.1,NZ_CP100758.1,Non_tRNA_Plasmid,0,164919,5.217270692756785,55.98930384006694,tRNA-,78.75987606036902
GCF_024298845.1,NZ_CP101157.1,Non_tRNA_Plasmid,0,72491,4.860284090805986,54.22052392710819,tRNA-,77.65653667351809
GCF_024298845.1,NZ_CP101158.1,Non_tRNA_Plasmid,0,104885,5.02071338254025,54.81336702102303,tRNA-,83.98531725222863
GCF_024298845.1,NZ_CP101159.1,Non_tRNA_Plasmid,0,99460,4.997648454896206,54.1815805348884,tRNA-,84.8190227227026
GCF_024298845.1,NZ_CP101160.1,Non_tRNA_Plasmid,0,417097,5.620237066162947,57.66692160336804,tRNA-,83.97758794716816
GCF_024298865.1,NZ_CP101162.1,tRNA_Plasmid,1,288219,5.459722607023317,58.34035924071627,tRNA+,83.02124426217564
GCF_024298865.1,NZ_CP101163.1,Non_tRNA_Plasmid,0,148726,5.1723868977047305,56.64846765192368,tRNA-,81.46390005782446
GCF_024298865.1,NZ_CP101164.1,Non_tRNA_Plasmid,0,167501,5.224017404168001,56.8390636473812,tRNA-,87.18933021295395
GCF_024298865.1,NZ_CP101165.1,Non_tRNA_Plasmid,0,51715,4.713616529020051,60.09281639756357,tRNA-,84.78004447452383
GCF_024298885.1,NZ_CP101167.1,Non_tRNA_Plasmid,0,126082,5.100653089279955,56.65281324852081,tRNA-,83.69632461414001
GCF_024298885.1,NZ_CP101168.1,Non_tRNA_Plasmid,0,139870,5.145724574880668,59.04482733967256,tRNA-,82.352899120612
GCF_024298905.1,NZ_CP101155.1,Non_tRNA_Plasmid,0,147277,5.168134929103268,56.63002369684337,tRNA-,80.43482689082477
GCF_024300825.1,NZ_CP101324.1,Non_tRNA_Plasmid,0,107365,5.030862728438235,58.4482838913985,tRNA-,87.65985190704606
GCF_024362405.1,NZ_CP101455.1,Non_tRNA_Plasmid,0,165337,5.218370053194584,59.063609476402746,tRNA-,84.2751471237533
GCF_024362485.1,NZ_CP101457.1,Non_tRNA_Plasmid,0,133578,5.1257349366922265,56.55422300079355,tRNA-,83.57364236625791
GCF_024362525.1,NZ_CP101459.1,Non_tRNA_Plasmid,0,768154,5.885448296392915,62.48057030230917,tRNA-,84.2186592792591
GCF_024362525.1,NZ_CP101460.1,Non_tRNA_Plasmid,0,240954,5.381934140280341,63.96988636835247,tRNA-,83.02290063663604
GCF_024498335.1,NZ_CP101826.1,Non_tRNA_Plasmid,0,241318,5.382589717305053,55.1322321583968,tRNA-,79.39813855576459
GCF_024730625.1,NZ_CP078064.1,Non_tRNA_Plasmid,0,344046,5.536616512951119,56.950233399022224,tRNA-,78.78888288194021
GCF_024730625.1,NZ_CP078065.1,Non_tRNA_Plasmid,0,327798,5.5156062994736095,61.4863421985491,tRNA-,86.58777661852726
