"target","task","run","seed","Code","Product","normalized_gain_pct"
"tRNA-Tyr","regression_type_positive_only","3","44","ZYZ","elongation factor Tu","5.13688356310251"
"tRNA-Tyr","regression_type_positive_only","3","44","VHL","anaerobic ribonucleoside-triphosphate reductase activating protein","4.483847779612526"
"tRNA-Tyr","regression_type_positive_only","3","44","PTB","PTS sugar transporter subunit IIB","3.2486694408458896"
"tRNA-Tyr","regression_type_positive_only","3","44","AKFU","regulatory protein RecX","3.1294750725760125"
"tRNA-Tyr","regression_type_positive_only","3","44","VXZ","autonomous glycyl radical cofactor GrcA","3.0704345615812643"
"tRNA-Tyr","regression_type_positive_only","3","44","VHJ","anaerobic ribonucleoside triphosphate reductase","2.306180981946364"
"tRNA-Tyr","regression_type_positive_only","3","44","THC","YchJ family protein","2.13636108000288"
"tRNA-Tyr","regression_type_positive_only","3","44","AJI","ADP-ribosylglycohydrolase family protein","2.029501585426383"
"tRNA-Tyr","regression_type_positive_only","3","44","ALIG","single-stranded DNA-binding protein","1.8956640944760583"
"tRNA-Val","classification","1","42","AQGN","16S ribosomal RNA","30.279272287982792"
"tRNA-Val","classification","1","42","ACQM","helix-turn-helix domain-containing protein","16.037314495898023"
"tRNA-Val","classification","1","42","ACQN","helix-turn-helix transcriptional regulator","5.454280077447635"
"tRNA-Val","classification","1","42","CUT","DNA/RNA non-specific endonuclease","3.495606037352064"
"tRNA-Val","classification","1","42","SMP","TrmH family RNA methyltransferase","2.0812794582293335"
"tRNA-Val","classification","1","42","QMG","RepB family plasmid replication initiator protein","1.9443640217507674"
"tRNA-Val","classification","1","42","AMLE","sulfite exporter TauE/SafE family protein","1.869981981820259"
"tRNA-Val","classification","1","42","JUO","HNH endonuclease","1.6839254348486203"
"tRNA-Val","classification","1","42","OVN","NUDIX hydrolase","1.66896267713183"
"tRNA-Val","classification","1","42","AATR","ferritin-like domain-containing protein","1.4948738380823425"
"tRNA-Val","classification","2","43","AQGN","16S ribosomal RNA","30.137466887415258"
"tRNA-Val","classification","2","43","ACQM","helix-turn-helix domain-containing protein","17.239685223499517"
"tRNA-Val","classification","2","43","JUO","HNH endonuclease","7.3954588058385795"
"tRNA-Val","classification","2","43","QMG","RepB family plasmid replication initiator protein","5.118259685764786"
"tRNA-Val","classification","2","43","NLP","LysR family transcriptional regulator","3.3927280465193124"
"tRNA-Val","classification","2","43","JXN","HU family DNA-binding protein","2.441089806869944"
"tRNA-Val","classification","2","43","NSN","MFS transporter","2.1773475981833177"
"tRNA-Val","classification","2","43","ACQN","helix-turn-helix transcriptional regulator","1.8930695127832184"
"tRNA-Val","classification","2","43","BPV","CTP synthase","1.8178696378363997"
"tRNA-Val","classification","2","43","APTZ","uracil phosphoribosyltransferase","1.7733263045964018"
"tRNA-Val","classification","3","44","AQGP","5S ribosomal RNA","34.971386125787134"
"tRNA-Val","classification","3","44","JJR","GNAT family N-acetyltransferase","15.023392081198656"
"tRNA-Val","classification","3","44","NZJ","MerR family transcriptional regulator","5.964384722557009"
"tRNA-Val","classification","3","44","QMG","RepB family plasmid replication initiator protein","4.049007124352233"
"tRNA-Val","classification","3","44","ONC","NAD-dependent DNA ligase LigA","2.695520769751113"
"tRNA-Val","classification","3","44","TX","4,5-DOPA dioxygenase extradiol","2.2431789547702436"
"tRNA-Val","classification","3","44","AGEB","nuclease A inhibitor family protein","1.6852453182434042"
"tRNA-Val","classification","3","44","JUO","HNH endonuclease","1.4850350618058668"
"tRNA-Val","classification","3","44","AKQ","AMP-binding protein","1.4539448223863736"
"tRNA-Val","classification","3","44","AOB","ATP-binding protein","1.295093424553984"
"tRNA-Val","regression_type_positive_only","1","42","AQGP","5S ribosomal RNA","14.615553162901909"
"tRNA-Val","regression_type_positive_only","1","42","TGX","YcgL domain-containing protein","13.773730105531268"
"tRNA-Val","regression_type_positive_only","1","42","XKT","cell division protein ZipA","8.583736099360257"
"tRNA-Val","regression_type_positive_only","1","42","AQGN","16S ribosomal RNA","6.079537746341916"
"tRNA-Val","regression_type_positive_only","1","42","ZYA","electron transport complex subunit RsxD","4.149169456963317"
"tRNA-Val","regression_type_positive_only","1","42","AKEE","recombination mediator RecR","2.8885930440953627"
"tRNA-Val","regression_type_positive_only","1","42","AAP","50S ribosomal protein L25","2.610248309707751"
"tRNA-Val","regression_type_positive_only","1","42","AMKR","sulfate transporter CysZ","2.219460237722951"
"tRNA-Val","regression_type_positive_only","1","42","WOI","bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB","1.9686653431258252"
"tRNA-Val","regression_type_positive_only","1","42","AITT","protease SohB","1.818978644292565"
"tRNA-Val","regression_type_positive_only","2","43","DM","16S rRNA pseudouridine(516) synthase RsuA","14.278670573251002"
"tRNA-Val","regression_type_positive_only","2","43","AAP","50S ribosomal protein L25","7.7767066065315085"
"tRNA-Val","regression_type_positive_only","2","43","AQGP","5S ribosomal RNA","7.666962806203136"
"tRNA-Val","regression_type_positive_only","2","43","AIOW","preprotein translocase subunit SecY","6.762408644118604"
"tRNA-Val","regression_type_positive_only","2","43","APZ","ATP-dependent protease ATP-binding subunit ClpX","6.757763918740733"
"tRNA-Val","regression_type_positive_only","2","43","TGX","YcgL domain-containing protein","5.044298524324348"
"tRNA-Val","regression_type_positive_only","2","43","XKT","cell division protein ZipA","4.374717187732215"
"tRNA-Val","regression_type_positive_only","2","43","AKEE","recombination mediator RecR","3.0859476123994822"
"tRNA-Val","regression_type_positive_only","2","43","CV","16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF","2.7447459746800544"
"tRNA-Val","regression_type_positive_only","2","43","LP","23S rRNA accumulation protein YceD","2.260158474540757"
"tRNA-Val","regression_type_positive_only","3","44","XKT","cell division protein ZipA","11.879166321793125"
"tRNA-Val","regression_type_positive_only","3","44","ABUV","glutamate--tRNA ligase","10.751367204695606"
"tRNA-Val","regression_type_positive_only","3","44","AQGP","5S ribosomal RNA","9.151064070773856"
"tRNA-Val","regression_type_positive_only","3","44","AMSA","tRNA pseudouridine(38-40) synthase TruA","5.164884580990763"
"tRNA-Val","regression_type_positive_only","3","44","ZYZ","elongation factor Tu","4.74547317551563"
"tRNA-Val","regression_type_positive_only","3","44","AKQE","ribonuclease T","3.9117899167908536"
"tRNA-Val","regression_type_positive_only","3","44","AKEE","recombination mediator RecR","3.2374058264280485"
"tRNA-Val","regression_type_positive_only","3","44","WPQ","bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE","2.9559005798501006"
"tRNA-Val","regression_type_positive_only","3","44","ADWP","lactoylglutathione lyase","2.685499661106417"
"tRNA-Val","regression_type_positive_only","3","44","FO","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","1.9358206930632866"
