task,run,seed,Code,Product,normalized_gain_pct
classification,1,42,MC,2Fe-2S iron-sulfur cluster-binding protein,0.002012601707738171
classification,1,42,MD,2OG-Fe dioxygenase family protein,7.894615705296207e-05
classification,1,42,ME,2OG-Fe(II) oxygenase,0.0031825772632480356
classification,1,42,MF,2OG-Fe(II) oxygenase family protein,0.0
classification,1,42,MG,2TM domain-containing protein,0.0
classification,1,42,MH,3' terminal RNA ribose 2'-O-methyltransferase Hen1,0.002199349694014979
classification,1,42,MI,"3'(2'),5'-bisphosphate nucleotidase",0.0
classification,1,42,MJ,"3'(2'),5'-bisphosphate nucleotidase CysQ",0.003912396102605539
classification,1,42,MK,"3'(2'),5'-bisphosphate nucleotidase CysQ family protein",0.0
classification,1,42,ML,"3',5'-cyclic-AMP phosphodiesterase",0.0
classification,1,42,MM,"3',5'-cyclic-nucleotide phosphodiesterase",0.0
classification,1,42,MN,"3',5'-nucleoside bisphosphate phosphatase",0.0
classification,1,42,MO,3'-5' exonuclease,0.05622564152134155
classification,1,42,MP,3'-5' exonuclease KapD,0.0
classification,1,42,MQ,3'-5' exonuclease family protein,0.0
classification,1,42,MR,3'-5' exoribonuclease,0.1778494744881208
classification,1,42,MS,3'-5' exoribonuclease YhaM,0.0
classification,1,42,MT,3'-5' exoribonuclease YhaM family protein,0.0
classification,1,42,MU,3'-5' exoribonuclease domain-containing protein,0.009848391201047479
classification,1,42,MV,3'-5' ssDNA/RNA exonuclease TatD,0.0
classification,1,42,MW,3'-hydroxymethylcephem-O-carbamoyltransferase,0.0
classification,1,42,MX,3'-kinase,0.0
classification,1,42,MY,3'-phosphatase,0.0001863823737854943
classification,1,42,MZ,3'-phosphatase 5'-polynucleotide kinase phage-associated protein,0.0
classification,1,42,NA,"3'-phosphatase, 5'-polynucleotide kinase,phage-associated protein",0.0
classification,1,42,NB,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase,0.0
classification,1,42,NC,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase",0.0
classification,1,42,ND,"3,4-dihydroxy-2-butanone-4-phosphate synthase",0.003074877044769641
classification,1,42,NE,"3,4-dihydroxybenzoic acid-AMP ligase AsbC",0.0
classification,1,42,NF,"3,4-dihydroxyphenylacetate 2,3-dioxygenase",0.0
classification,1,42,NG,"3,4-dioxygenase subunit beta",0.0
classification,1,42,NH,"3,5,6-trichloro-2-pyridinol monooxygenase TcpA",0.0
classification,1,42,NI,"3,5-dihydroxyphenylacetyl-CoA synthase DpgA",0.0
classification,1,42,NJ,"3-((4R)-4-hydroxycyclohexa-1, 5-dien-1-yl)-2-oxopropanoate isomerase",0.0
classification,1,42,NK,3-(3-hydroxy-phenyl)propionate transporter,0.0
classification,1,42,NL,3-(3-hydroxy-phenyl)propionate transporter MhpT,0.0
classification,1,42,NM,3-(3-hydroxyphenyl)propionate hydroxylase,0.0
classification,1,42,NN,3-(L-alanin-3-ylcarbamoyl)-2-[(2- aminoethylcarbamoyl)methyl]-2-hydroxypropanoate synthase SbnF,0.0
classification,1,42,NO,"3-(cis-5,6-dihydroxycyclohexa-1, 3-dien-1-yl)propanoate dehydrogenase",0.0
classification,1,42,NP,3-(methylthio)propionyl-CoA ligase,0.0
classification,1,42,NQ,3-alpha domain-containing protein,0.0
classification,1,42,NR,3-amino-5-hydroxybenzoate synthase,0.0
classification,1,42,NS,3-aminoacrylate deaminase,0.0
classification,1,42,NT,3-aminobutyryl-CoA ammonia lyase,0.0
classification,1,42,NU,3-beta hydroxysteroid dehydrogenase,0.0
classification,1,42,NV,"3-carboxy-cis,cis-muconate cycloisomerase",0.0037279133702735837
classification,1,42,NW,"3-carboxyethylcatechol 2,3-dioxygenase",0.0
classification,1,42,NX,3-coathanger stack domain-containing protein,0.0
classification,1,42,NY,3-dehydro-L-gulonate 2-dehydrogenase,0.0
classification,1,42,NZ,3-dehydro-glucose-6-phosphate--glutamate transaminase,0.0
classification,1,42,OA,3-dehydroquinate synthase,0.0
classification,1,42,OB,3-dehydroquinate synthase II,0.0
classification,1,42,OC,3-dehydroquinate synthase II family protein,0.0
classification,1,42,OD,3-dehydroquinate synthase family protein,0.0
classification,1,42,OE,3-dehydroshikimate dehydratase QuiC,0.0
classification,1,42,OF,3-demethoxyubiquinol 3-hydroxylase,0.0
classification,1,42,OG,3-deoxy-7-phosphoheptulonate synthase,0.0021199425956560437
classification,1,42,OH,3-deoxy-7-phosphoheptulonate synthase AroF,0.0
classification,1,42,OI,3-deoxy-7-phosphoheptulonate synthase AroG,0.0
classification,1,42,OJ,3-deoxy-7-phosphoheptulonate synthase AroH,0.0
classification,1,42,OK,3-deoxy-7-phosphoheptulonate synthase class II,0.0
classification,1,42,OL,3-deoxy-8-phosphooctulonate synthase,0.0030314267296245056
classification,1,42,OM,3-deoxy-D-arabino-heptulosonate 7-phosphate synthase,0.0
classification,1,42,ON,3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ,0.0
classification,1,42,OO,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,0.0005145942758663573
classification,1,42,OP,3-deoxy-D-manno-octulosonic acid kinase,0.0
classification,1,42,OQ,3-deoxy-D-manno-octulosonic acid transferase,0.0
classification,1,42,OR,3-deoxy-manno-octulosonate cytidylyltransferase,0.0
classification,1,42,OS,3-deoxy-manno-octulosonate-8-phosphatase KdsC,0.0
classification,1,42,OT,3-hexulose-6-phosphate synthase,0.0019539105758001147
classification,1,42,OU,"3-hydroxy-2-methylquinolin-4-one 2,4-dioxygenase",0.0
classification,1,42,OV,3-hydroxy-3-methylglutaryl CoA synthase,0.0
classification,1,42,OW,"3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase",0.0
classification,1,42,OX,"3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase LsrF",0.0
classification,1,42,OY,"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9, 17-dione monooxygenase oxygenase subunit",0.0
classification,1,42,OZ,"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9, 17-dione monooxygenase reductase subunit",0.0
classification,1,42,PA,3-hydroxy-D-aspartate aldolase BhcC,0.0
classification,1,42,PB,3-hydroxy-fatty acyl-ACP dehydratase,0.0
classification,1,42,PC,3-hydroxyacyl-ACP dehydratase,0.0
classification,1,42,PD,3-hydroxyacyl-ACP dehydratase FabZ,0.0
classification,1,42,PE,3-hydroxyacyl-ACP dehydratase FabZ family protein,0.0031787546630496536
classification,1,42,PF,3-hydroxyacyl-CoA dehydrogenase,0.0026199602957930326
classification,1,42,PG,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein,0.004107993658990641
classification,1,42,PH,3-hydroxyacyl-CoA dehydrogenase PaaH,0.0
classification,1,42,PI,3-hydroxyacyl-CoA dehydrogenase family protein,0.0012430512564775861
classification,1,42,PJ,3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein,0.0012958567032824466
classification,1,42,PK,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA,0.0
classification,1,42,PL,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,0.0
classification,1,42,PM,"3-hydroxyanthranilate 3,4-dioxygenase",0.0014956285285305374
classification,1,42,PN,3-hydroxybenzoate 6-monooxygenase,0.0
classification,1,42,PO,3-hydroxybenzoate transporter MhbT,0.0
classification,1,42,PP,3-hydroxybutyrate dehydrogenase,0.0038134077028212717
classification,1,42,PQ,3-hydroxybutyrate oligomer hydrolase family protein,0.0
classification,1,42,PR,3-hydroxybutyryl-CoA dehydrogenase,0.02585626236637203
classification,1,42,PS,3-hydroxyisobutyrate dehydrogenase,0.004475840212917569
classification,1,42,PT,3-hydroxylacyl-ACP dehydratase,0.0
classification,1,42,PU,3-hydroxylaminophenol mutase,0.0
classification,1,42,PV,3-isopropylmalate dehydratase,0.0
classification,1,42,PW,3-isopropylmalate dehydratase large subunit,0.0006779278398301129
classification,1,42,PX,3-isopropylmalate dehydratase small subunit,0.0
classification,1,42,PY,3-isopropylmalate dehydratase small subunit 2,0.0
classification,1,42,PZ,3-isopropylmalate dehydrogenase,0.00014052853424968207
classification,1,42,QA,3-keto-5-aminohexanoate cleavage protein,0.0024689883996846934
classification,1,42,QB,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,0.0
classification,1,42,QC,3-keto-disaccharide hydrolase,0.0
classification,1,42,QD,3-ketoacyl-ACP reductase,0.0015047469261433304
classification,1,42,QE,3-ketoacyl-ACP reductase FabG2,0.0014853200489943776
classification,1,42,QF,3-ketoacyl-CoA thiolase,0.0
classification,1,42,QG,3-ketosteroid-delta-1-dehydrogenase,0.0
classification,1,42,QH,3-mercaptopyruvate sulfurtransferase,6.0293127272137796e-05
classification,1,42,QI,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha,0.0
classification,1,42,QJ,3-methyl-2-oxobutanoate dehydrogenase subunit VorB,0.0
classification,1,42,QK,3-methyl-2-oxobutanoate dehydrogenase subunit alpha,0.0
classification,1,42,QL,3-methyl-2-oxobutanoate dehydrogenase subunit beta,0.0
classification,1,42,QM,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.003708780230029452
classification,1,42,QN,3-methyladenine DNA glycosylase,0.0
classification,1,42,QO,3-methylornithine--L-lysine ligase PylC,0.0
classification,1,42,QP,3-methylornithyl-N6-L-lysine dehydrogenase PylD,0.0
classification,1,42,QQ,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,0.0
classification,1,42,QR,3-oxo-isoapionate kinase OiaK,0.0
classification,1,42,QS,3-oxo-isoapionate-4-phosphate decarboxylase OiaX,0.0
classification,1,42,QT,3-oxo-tetronate 4-phosphate decarboxylase,0.0015372909690989712
classification,1,42,QU,3-oxo-tetronate kinase,0.0004072922823685015
classification,1,42,QV,3-oxoacid CoA-transferase,0.0
classification,1,42,QW,3-oxoacid CoA-transferase subunit A,0.0
classification,1,42,QX,3-oxoacid CoA-transferase subunit B,0.000555522953964055
classification,1,42,QY,3-oxoacyl-ACP reductase,0.0
classification,1,42,QZ,3-oxoacyl-ACP reductase FabG,0.010977282838562087
classification,1,42,RA,3-oxoacyl-ACP reductase FabG1,0.0
classification,1,42,RB,3-oxoacyl-ACP reductase family protein,0.0
classification,1,42,RC,3-oxoacyl-ACP synthase,0.0
classification,1,42,RD,3-oxoacyl-ACP synthase II,0.0
classification,1,42,RE,3-oxoacyl-ACP synthase III,0.0
classification,1,42,RF,3-oxoacyl-ACP synthase III family protein,0.0024843822237151803
classification,1,42,RG,3-oxoacyl-ACP synthase KasB,0.0
classification,1,42,RH,3-oxoacyl-[acyl-carrier-protein] reductase,0.00047612875724920906
classification,1,42,RI,3-oxoacyl-[acyl-carrier-protein] synthase III C-terminal domain-containing protein,0.00430599399623297
classification,1,42,RJ,3-oxoadipate enol-lactonase,0.0027526934647246113
classification,1,42,RK,3-oxoadipate--succinyl-CoA transferase,0.0
classification,1,42,RL,3-oxoadipate--succinyl-CoA transferase subunit B,0.0
classification,1,42,RM,3-oxoadipyl-CoA thiolase,0.002305680781124928
classification,1,42,RN,3-oxosteroid 1-dehydrogenase,0.0
classification,1,42,RO,3-phenylpropionate MFS transporter,0.0
classification,1,42,RP,3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase,0.0
classification,1,42,RQ,3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit,0.0
classification,1,42,RR,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha,0.0
classification,1,42,RS,3-phenylpropionate/cinnamic acid dioxygenase subunit beta,0.0
classification,1,42,RT,3-phosphoglycerate dehydrogenase family protein,0.0
classification,1,42,RU,3-phosphoserine/phosphohydroxythreonine transaminase,0.0
classification,1,42,RV,3-phosphoshikimate 1-carboxyvinyltransferase,0.0003355087210135256
classification,1,42,RW,3-phytase,0.0
classification,1,42,RX,3-sulfinopropanoyl-CoA desulfinase,0.0
classification,1,42,RY,30S ribosomal protein S1,0.0
classification,1,42,RZ,30S ribosomal protein S10,0.0037726878608188475
classification,1,42,SA,30S ribosomal protein S11,0.0005750245222402835
classification,1,42,SB,30S ribosomal protein S12,0.0010721022375742718
classification,1,42,SC,30S ribosomal protein S12 methylthiotransferase RimO,0.014544602864275774
classification,1,42,SD,30S ribosomal protein S12 methylthiotransferase accessory factor YcaO,0.0
classification,1,42,SE,30S ribosomal protein S13,5.627339184694796e-05
classification,1,42,SF,30S ribosomal protein S14,0.01431856156567557
classification,1,42,SG,30S ribosomal protein S15,0.0
classification,1,42,SH,30S ribosomal protein S16,0.014887027785124832
classification,1,42,SI,30S ribosomal protein S17,0.0003533571652179856
classification,1,42,SJ,30S ribosomal protein S17e,0.0
classification,1,42,SK,30S ribosomal protein S18,0.0
classification,1,42,SL,30S ribosomal protein S19,0.000500634120259855
classification,1,42,SM,30S ribosomal protein S19e,0.0
classification,1,42,SN,30S ribosomal protein S2,0.0
classification,1,42,SO,30S ribosomal protein S20,0.002086255134194738
classification,1,42,SP,30S ribosomal protein S21,0.0031589075370887045
classification,1,42,SQ,30S ribosomal protein S24e,0.0
classification,1,42,SR,30S ribosomal protein S27ae,0.0
classification,1,42,SS,30S ribosomal protein S27e,0.0
classification,1,42,ST,30S ribosomal protein S28e,0.0
classification,1,42,SU,30S ribosomal protein S3,0.00017487549134223196
classification,1,42,SV,30S ribosomal protein S3ae,0.0
classification,1,42,SW,30S ribosomal protein S4,0.0008484874490524895
classification,1,42,SX,30S ribosomal protein S4e,0.0
classification,1,42,SY,30S ribosomal protein S5,0.0
classification,1,42,SZ,30S ribosomal protein S5 alanine N-acetyltransferase,0.0
classification,1,42,TA,30S ribosomal protein S6,4.7631348926709166e-05
classification,1,42,TB,30S ribosomal protein S6--L-glutamate ligase,0.002723050100222067
classification,1,42,TC,30S ribosomal protein S6e,0.0
classification,1,42,TD,30S ribosomal protein S7,0.0
classification,1,42,TE,30S ribosomal protein S8,0.00021777298010059677
classification,1,42,TF,30S ribosomal protein S8e,0.0
classification,1,42,TG,30S ribosomal protein S9,0.00012897100502670122
classification,1,42,TH,30S ribosomal protein THX,0.0
classification,1,42,TI,30S ribosomal protein bS22,0.0
classification,1,42,TJ,30S ribosome-binding factor RbfA,0.004578506057046317
classification,1,42,TK,30s ribosomal protein S12 methylthiotransferase accessory protein YcaO,0.0
classification,1,42,TL,34 kDa antigenic family protein,0.0
classification,1,42,TM,3D domain-containing protein,0.011039241274792078
classification,1,42,TN,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)",0.0018656827939162754
classification,1,42,TO,3TM-type holin,0.011299649624424764
classification,1,42,TP,4'-phosphopantetheinyl transferase,0.0016298774738110085
classification,1,42,TQ,4'-phosphopantetheinyl transferase AcpT,0.0
classification,1,42,TR,4'-phosphopantetheinyl transferase Npt,0.0
classification,1,42,TS,4'-phosphopantetheinyl transferase Sfp,0.0
classification,1,42,TT,4'-phosphopantetheinyl transferase family protein,0.0008753982148541013
classification,1,42,TU,4'-phosphopantetheinyl transferase superfamily protein,0.009698722027030706
classification,1,42,TV,"4,4'-diaponeurosporenoate glycosyltransferase",0.0
classification,1,42,TW,"4,4'-diapophytoene synthase CrtM",0.0
classification,1,42,TX,"4,5-DOPA dioxygenase extradiol",0.0
classification,1,42,TY,"4,5-dihydroxyphthalate decarboxylase",0.001371426114510855
classification,1,42,TZ,"4,5:9,10-diseco-3-hydroxy-5,9, 17-trioxoandrosta-1(10),2-diene-4-oate hydrolase",0.0
classification,1,42,UA,"4,6-dehydratase LegB",0.0
classification,1,42,UB,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,0.0019986789141725027
classification,1,42,UC,4-Cys prefix domain-containing protein,0.0
classification,1,42,UD,4-alpha-glucanotransferase,0.0
classification,1,42,UE,4-amino-4-deoxy-L-arabinose transferase,0.0
classification,1,42,UF,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE,0.0
classification,1,42,UG,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,0.0
classification,1,42,UH,4-aminobenzoate N-oxygenase,0.0
classification,1,42,UI,4-aminobutyrate aminotransferase,0.0
classification,1,42,UJ,4-aminobutyrate transaminase,0.0
classification,1,42,UK,4-aminobutyrate--2-oxoglutarate transaminase,0.001408068653886254
classification,1,42,UL,4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase,0.0027087760210865864
classification,1,42,UM,4-carboxymuconolactone decarboxylase,0.0
classification,1,42,UN,4-chloro-allylglycine synthase BesC,0.0
classification,1,42,UO,4-coumarate--CoA ligase,0.0
classification,1,42,UP,4-coumarate--CoA ligase family protein,0.0
classification,1,42,UQ,4-demethylwyosine synthase TYW1,0.0
classification,1,42,UR,4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase,0.0
classification,1,42,US,4-diphosphocytidyl-2C-methyl-D-erythritol kinase,0.0
classification,1,42,UT,4-fold beta flower protein,0.0029930536521935035
classification,1,42,UU,4-hydroxy-2-oxoheptanedioate aldolase,0.0
classification,1,42,UV,4-hydroxy-2-oxovalerate aldolase,0.0008967553810402531
classification,1,42,UW,4-hydroxy-2-oxovalerate aldolase BphI,0.0
classification,1,42,UX,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,0.0
classification,1,42,UY,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,0.005577532424761613
classification,1,42,UZ,4-hydroxy-3-polyprenylbenzoate decarboxylase,0.0
classification,1,42,VA,4-hydroxy-4-methyl-2-oxoglutarate aldolase,0.0
classification,1,42,VB,4-hydroxy-tetrahydrodipicolinate reductase,0.0
classification,1,42,VC,4-hydroxy-tetrahydrodipicolinate synthase,0.0025520343013049744
classification,1,42,VD,4-hydroxy-tetrahydrodipicolinate synthase family protein,0.0
classification,1,42,VE,4-hydroxyacetophenone monooxygenase,0.0
classification,1,42,VF,4-hydroxybenzoate 3-monooxygenase,0.004302728020414925
classification,1,42,VG,4-hydroxybenzoate octaprenyltransferase,0.0002733639894917278
classification,1,42,VH,4-hydroxybutyrate dehydrogenase,0.0
classification,1,42,VI,4-hydroxypentanoyl-CoA kinase subunit LvaB,0.0
classification,1,42,VJ,4-hydroxyphenyl-beta-hydroxyacyl-CoA dehydrogenase,0.0
classification,1,42,VK,4-hydroxyphenyl-beta-ketoacyl-CoA hydrolase,0.0
classification,1,42,VL,4-hydroxyphenylacetate 3-hydroxylase C-terminal domain-containing protein,0.0
classification,1,42,VM,4-hydroxyphenylacetate 3-hydroxylase N-terminal domain-containing protein,0.005408879945878137
classification,1,42,VN,4-hydroxyphenylacetate 3-hydroxylase family protein,0.0
classification,1,42,VO,4-hydroxyphenylacetate 3-monooxygenase,0.0
classification,1,42,VP,4-hydroxyphenylacetate 3-monooxygenase reductase subunit,0.0
classification,1,42,VQ,"4-hydroxyphenylacetate 3-monooxygenase, oxygenase component",0.0021383411145556226
classification,1,42,VR,"4-hydroxyphenylacetate 3-monooxygenase, reductase component",0.0
classification,1,42,VS,4-hydroxyphenylacetate catabolism regulatory protein HpaA,0.0
classification,1,42,VT,4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase,0.0
classification,1,42,VU,4-hydroxyphenylacetate permease,0.0
classification,1,42,VV,4-hydroxyphenylpyruvate dioxygenase,0.0016404445567518495
classification,1,42,VW,4-hydroxyphenylpyruvate dioxygenase family protein,0.0
classification,1,42,VX,4-hydroxyproline betaine 2-epimerase,0.0
classification,1,42,VY,4-hydroxyproline epimerase,0.007688953175549236
classification,1,42,VZ,4-hydroxythreonine-4-phosphate dehydrogenase,0.0
classification,1,42,WA,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,0.0
classification,1,42,WB,4-methylmuconolactone methylisomerase,0.0
classification,1,42,WC,4-nitrophenol 4-monooxygenase/4-nitrocatechol 2-monooxygenase oxygenase component,0.0
