phylum,Genome_ID,Replicon_ID,all_CDS_n,nonhypothetical_CDS_n,nonhypothetical_coding_nt_n,informative_family_n,plasmid_CCI_big_gene
Bacillota,GCF_025913555.1,NZ_CP109763.1,66,39,54135,16,1.1934099768344195
Bacillota,GCF_025919585.1,NZ_CP109861.1,45,28,21861,15,1.2323852054464992
Bacillota,GCF_025947955.1,NZ_CP097258.1,218,139,127449,3,0.7490607229659499
Bacillota,GCF_025947955.1,NZ_CP097261.1,277,87,99507,3,0.7338763715089978
Bacillota,GCF_026072755.1,NZ_AP025230.1,56,36,30807,1,0.6490765171503958
Bacillota,GCF_026639055.1,NZ_CP113254.1,52,33,27663,1,0.3987915407854985
Bacillota,GCF_026650925.1,NZ_CP086149.1,103,80,59160,1,0.4788494077834179
Bacillota,GCF_026651605.1,NZ_CP104065.1,137,112,99192,1,1.043265306122449
Bacillota,GCF_026802365.1,NZ_CP113830.1,49,31,37068,1,0.3582089552238806
Bacillota,GCF_026802385.1,NZ_CP113835.1,50,31,37068,1,0.3582089552238806
Bacillota,GCF_027594565.1,NZ_CP087100.1,70,49,38646,1,0.4954838709677419
Bacillota,GCF_028335185.1,NZ_CP116511.1,447,393,388380,12,0.7502500755839884
Bacillota,GCF_028335525.1,NZ_CP116537.1,128,85,84264,1,0.4101145792177005
Bacillota,GCF_028335565.1,NZ_CP116541.1,146,106,98055,1,0.5204582651391162
Bacillota,GCF_028335605.1,NZ_CP116547.1,146,106,98055,1,0.5204582651391162
Bacillota,GCF_028335625.1,NZ_CP116550.1,146,106,98298,1,0.5222513089005236
Bacillota,GCF_028622975.1,NZ_CP117690.1,60,40,45498,15,1.2141932642053512
Bacillota,GCF_028622975.1,NZ_CP117691.1,163,84,63408,15,1.1927106922425836
Bacillota,GCF_028747985.1,NZ_CP118109.1,241,59,79917,2,0.8202400355608238
Bacillota,GCF_028994175.1,NZ_CP118719.1,147,106,94644,13,1.22579581217735
Bacillota,GCF_028994175.1,NZ_CP118720.1,35,26,22635,13,1.1656003107876047
Bacillota,GCF_029010235.1,NZ_CP118033.1,88,43,44193,1,1.6595744680851063
Bacillota,GCF_029144185.1,NZ_CP110233.1,58,33,24414,1,1.5880239520958084
Bacillota,GCF_029144405.1,NZ_CP110241.1,55,32,23832,1,1.5896805896805897
Bacillota,GCF_029857305.2,NZ_CP187687.1,86,59,53046,14,1.2945912303279992
Bacillota,GCF_029857305.2,NZ_CP187688.1,51,31,52134,14,1.2679712905290033
Bacillota,GCF_029857455.2,NZ_CP187634.1,128,94,72186,5,1.325131416312488
Bacillota,GCF_029857455.2,NZ_CP187638.1,67,49,34788,5,1.3163762752423938
Bacillota,GCF_029857455.2,NZ_CP187644.1,3,1,168,3,1.2
Bacillota,GCF_029857535.2,NZ_CP187618.1,60,41,50751,15,1.2226076779288866
Bacillota,GCF_029857545.2,NZ_CP187622.1,141,107,98508,17,1.152268338869595
Bacillota,GCF_029857545.2,NZ_CP187624.1,106,60,43164,17,1.1334543941247248
Bacillota,GCF_029857545.2,NZ_CP187626.1,46,24,22536,17,1.143386940884596
Bacillota,GCF_029857545.2,NZ_CP187627.1,50,27,17142,17,1.1461443907751685
Bacillota,GCF_029906445.1,NZ_CP123736.1,60,44,42636,4,0.9474204800817564
Bacillota,GCF_030014005.1,NZ_CP118821.1,8,6,5460,1,1.4857142857142858
Bacillota,GCF_030285945.1,NZ_CP127374.1,80,42,42066,2,0.7980496324867186
Bacillota,GCF_030291715.1,NZ_CP127877.1,60,43,48639,15,1.2043331378656097
Bacillota,GCF_030291715.1,NZ_CP127878.1,81,50,38973,15,1.2314743186853896
Bacillota,GCF_030374065.1,NZ_CP128553.1,100,60,53688,15,1.20004162577526
Bacillota,GCF_030374065.1,NZ_CP128555.1,60,42,45255,15,1.2083257647271308
Bacillota,GCF_030406185.1,NZ_CP129008.1,152,122,110247,16,1.2015903660756655
Bacillota,GCF_030406185.1,NZ_CP129011.1,41,25,22947,16,1.147519563670276
Bacillota,GCF_030435955.1,NZ_CP129377.1,14,7,5154,1,1.6021505376344083
Bacillota,GCF_030520145.1,NZ_CP130478.1,41,26,21903,18,1.057213032192225
Bacillota,GCF_030585465.1,NZ_CP077617.1,73,53,44181,1,0.4728506787330316
Bacillota,GCF_030585485.1,NZ_CP077620.1,63,47,34284,1,0.5221238938053098
Bacillota,GCF_030585525.1,NZ_CP077626.1,65,49,37113,1,0.4489795918367347
Bacillota,GCF_030585545.1,NZ_CP077630.1,68,50,36735,1,0.4925975773889636
Bacillota,GCF_030910025.2,NZ_CP175676.1,212,157,148782,1,0.5592233009708738
Bacillota,GCF_031216075.1,NZ_CP091447.1,35,26,23211,2,1.0163540163540163
Bacillota,GCF_032818155.1,NZ_CP102590.1,1340,1119,1043850,16,1.1876147086869264
Bacillota,GCF_032920365.1,NZ_CP136671.1,53,41,36462,1,0.7025089605734768
Bacillota,GCF_033450805.1,NZ_CP137801.1,67,41,53385,16,1.1748038233769198
Bacillota,GCF_033450805.1,NZ_CP137805.1,193,123,92781,16,1.1912657973484868
Bacillota,GCF_033450805.1,NZ_CP137806.1,48,25,17103,16,1.1755268037296704
Bacillota,GCF_034274435.1,NZ_CP132148.1,173,55,48756,1,0.456461961503208
Bacillota,GCF_034479695.1,NZ_CP140268.1,380,368,330762,18,1.1303674947292768
Bacillota,GCF_034479695.1,NZ_CP140269.1,59,46,36702,18,1.0074406948546872
Bacillota,GCF_034479695.1,NZ_CP140271.1,162,124,98844,18,1.036988204346537
Bacillota,GCF_034479695.1,NZ_CP140272.1,57,31,36849,18,0.9999952472219568
Bacillota,GCF_035658515.1,NZ_CP141998.1,173,69,64695,1,0.5584415584415584
Bacillota,GCF_036266595.1,NZ_CP142821.1,125,121,119142,1,0.8937373737373737
Bacillota,GCF_036352215.1,NZ_CP143580.1,708,620,592806,13,1.1731301518439503
Bacillota,GCF_036670015.1,NZ_CP137638.1,8,6,5658,18,0.981102523015969
Bacillota,GCF_036894225.1,NZ_CP145893.1,271,145,165435,2,1.3309856696514286
Bacillota,GCF_037039575.1,NZ_CP146259.1,179,144,122253,17,1.1353662371854971
Bacillota,GCF_037039575.1,NZ_CP146263.1,84,55,42345,17,1.1648876685211982
Bacillota,GCF_037039575.1,NZ_CP146264.1,40,24,21297,17,1.1134226337567117
Bacillota,GCF_037081845.1,NZ_CP146500.1,65,45,47037,15,1.212560319781996
Bacillota,GCF_037496145.1,NZ_CP148616.1,58,34,29061,1,0.576923076923077
Bacillota,GCF_037498835.1,NZ_CP148627.1,58,33,28506,1,0.6814404432132964
Bacillota,GCF_037517435.1,NZ_CP148707.1,62,30,25047,1,0.4217252396166134
Bacillota,GCF_037522945.1,NZ_CP148728.1,55,33,28503,1,0.6434782608695653
Bacillota,GCF_037757895.1,NZ_CP148129.1,98,55,53628,1,0.7384916748285995
Bacillota,GCF_037892055.1,NZ_CP141705.1,9,8,5997,1,0.3333333333333333
Bacillota,GCF_037892055.1,NZ_CP141706.1,16,16,14856,1,0.2818791946308725
Bacillota,GCF_037918115.1,NZ_CP149671.1,105,100,87849,18,1.2456955489806754
Bacillota,GCF_037918385.1,NZ_CP149674.1,105,100,87840,18,1.2459830450587608
Bacillota,GCF_037918925.1,NZ_CP149681.1,17,15,15351,18,1.153004238768401
Bacillota,GCF_037918925.1,NZ_CP149682.1,3,3,4077,18,1.3034442410440117
Bacillota,GCF_037919795.1,NZ_CP149690.1,102,97,83772,17,1.3221845305898332
Bacillota,GCF_037919795.1,NZ_CP149692.1,3,3,4077,17,1.39095072676032
Bacillota,GCF_037926405.1,NZ_CP149720.1,148,136,127176,17,1.2926752620359785
Bacillota,GCF_037926405.1,NZ_CP149721.1,93,89,76857,17,1.3906052344871742
Bacillota,GCF_037926405.1,NZ_CP149723.1,9,8,6915,17,1.205514578424404
Bacillota,GCF_037930425.1,NZ_CP149735.1,3,3,4077,1,2.25
Bacillota,GCF_037931105.1,NZ_CP149737.1,93,89,76857,18,1.255735284652892
Bacillota,GCF_037931105.1,NZ_CP149738.1,9,8,6915,18,1.098939413230063
Bacillota,GCF_037931105.1,NZ_CP149740.1,3,3,4077,18,1.3054283680281389
Bacillota,GCF_037941305.1,NZ_CP149760.1,102,97,83790,17,1.3224288975856793
Bacillota,GCF_037941545.1,NZ_CP149764.1,3,3,4077,15,1.6065678510904584
Bacillota,GCF_038447705.1,NZ_CP151781.1,163,125,100422,15,1.2135444000449822
Bacillota,GCF_038447705.1,NZ_CP151784.1,59,46,36702,15,1.1632984982671055
Bacillota,GCF_038561975.1,NZ_CP151868.1,550,509,466296,18,1.0517353725392773
Bacillota,GCF_038561975.1,NZ_CP151869.1,175,166,175494,18,1.0235116742357615
Bacillota,GCF_038561975.1,NZ_CP151871.1,99,91,80823,18,1.0026798513065538
Bacillota,GCF_038561975.1,NZ_CP151874.1,50,50,43038,18,0.9743950385951872
Bacillota,GCF_038561975.1,NZ_CP151876.1,14,14,13116,18,1.1419234858738203
Bacillota,GCF_038561975.1,NZ_CP151877.1,16,16,12375,18,1.08551235354885
Bacillota,GCF_039620435.1,NZ_CP154919.1,95,55,54339,1,0.7545717035611165
Bacillota,GCF_040114905.1,NZ_CP157505.1,130,88,72234,4,1.0966895155906962
Bacillota,GCF_040114905.1,NZ_CP157506.1,36,15,9750,4,1.0927110556056647
Bacillota,GCF_040409965.1,NZ_CP158672.1,89,54,41502,1,0.6860356138706655
Bacillota,GCF_040448705.1,NZ_CP159302.1,37,27,23871,1,0.6357615894039735
Bacillota,GCF_040500475.1,NZ_CP159359.1,81,32,25743,3,1.211744662032162
Bacillota,GCF_040581435.1,NZ_CP095317.1,22,17,14430,1,0.4736842105263157
Bacillota,GCF_040628475.2,NZ_CP191147.1,38,36,33471,17,1.262463721130511
Bacillota,GCF_041080605.1,NZ_CP163560.1,45,26,19827,1,1.658605974395448
Bacillota,GCF_041545735.1,NZ_CP168145.1,83,60,40047,16,1.1697868327749092
Bacillota,GCF_041545735.1,NZ_CP168149.1,139,90,78111,16,1.1924070579601973
Bacillota,GCF_041902395.1,NZ_CP169255.1,162,122,107226,9,1.1965305624279234
Bacillota,GCF_041902395.1,NZ_CP169256.1,172,123,94707,9,1.1784459840534625
Bacillota,GCF_041902395.1,NZ_CP169258.1,99,65,48132,9,1.22717188573842
Bacillota,GCF_041941685.1,NZ_CP130963.1,75,55,42348,16,1.1502910220100286
Bacillota,GCF_041941685.1,NZ_CP130964.1,79,52,36135,16,1.193605333548286
Bacillota,GCF_041941685.1,NZ_CP130967.1,44,30,24435,16,1.2059888467451956
Bacillota,GCF_042019215.1,NZ_CP168126.1,16,8,4215,9,1.368356888482144
Bacillota,GCF_043522765.1,NZ_CP025622.1,63,30,21729,17,1.1503936922070988
Bacillota,GCF_043522765.1,NZ_CP025623.1,70,46,47625,17,1.1096222460800955
Bacillota,GCF_043634175.1,NZ_CP171620.1,9,8,12144,1,0.2111111111111111
Bacillota,GCF_044183005.1,NZ_CP171808.1,125,47,42981,1,0.5826771653543307
Bacillota,GCF_044791675.1,NZ_CP087727.1,62,43,41259,1,1.0495049504950495
Bacillota,GCF_044793965.1,NZ_CP085015.1,147,65,67137,1,0.8571428571428571
Bacillota,GCF_044794335.1,NZ_CP085005.1,86,50,41880,1,0.9154929577464788
Bacillota,GCF_044809045.1,NZ_CP085239.1,85,50,41880,1,0.9154929577464788
Bacillota,GCF_045348665.1,NZ_CP162498.1,190,190,154887,15,1.2616043513787527
Bacillota,GCF_045348665.1,NZ_CP162499.1,126,77,71457,15,1.09470687376929
Bacillota,GCF_045819105.1,NZ_CP174471.1,145,118,115416,3,0.921372996304548
Bacillota,GCF_045819105.1,NZ_CP174473.1,132,88,79416,3,0.8368172048631298
Bacillota,GCF_045933235.1,NZ_CP064531.1,8,6,5547,1,1.4871794871794872
Bacillota,GCF_045934275.1,NZ_CP064538.1,8,6,5547,1,1.4871794871794872
Bacillota,GCF_045935655.1,NZ_CP064551.1,19,9,5463,1,1.643979057591623
Bacillota,GCF_045936875.1,NZ_CP064570.1,37,22,15018,1,1.6435185185185186
Bacillota,GCF_045936875.1,NZ_CP064571.1,16,15,10365,1,1.6246498599439776
Bacillota,GCF_047150185.1,NZ_AP027085.1,57,33,27717,1,0.6461538461538462
Bacillota,GCF_047220215.1,NZ_CP178377.1,12,10,6489,1,1.3125
Bacillota,GCF_047782835.1,NZ_CP180720.1,43,23,19827,16,1.151900265428775
Bacillota,GCF_048320255.1,NZ_CP182870.1,20,17,15627,2,0.3599620411508433
Bacillota,GCF_048961755.1,NZ_CP185247.1,67,33,27858,1,1.746951219512195
Bacillota,GCF_048987465.1,NZ_CP185257.1,176,113,98538,15,1.1867105286014912
Bacillota,GCF_048987465.1,NZ_CP185258.1,58,39,43926,15,1.2076940068212652
Bacillota,GCF_049532685.1,NZ_CP150956.1,142,92,66615,17,1.1446976478497797
Bacillota,GCF_049532685.1,NZ_CP150961.1,172,135,114000,17,1.1391044664374563
Bacillota,GCF_049532685.1,NZ_CP150962.1,39,23,20106,17,1.1106768752189182
Bacillota,GCF_049532695.1,NZ_CP150965.1,142,92,66822,17,1.1423082862412794
Bacillota,GCF_049532695.1,NZ_CP150970.1,174,136,113898,17,1.141483946080702
Bacillota,GCF_049532695.1,NZ_CP150971.1,38,22,19665,17,1.1127217352087175
Bacillota,GCF_049942725.1,NZ_CP187835.1,2923,2560,2472174,18,0.8879693020780874
Bacillota,GCF_049942725.1,NZ_CP187836.1,1,1,543,17,0.9945569680863798
Bacillota,GCF_049991395.1,NZ_CP188234.1,115,46,32493,1,0.4674418604651162
Bacillota,GCF_050208505.1,NZ_CP189786.1,100,82,63615,18,1.1006947440949246
Bacillota,GCF_050208505.1,NZ_CP189787.1,94,67,55572,18,1.0689051730013392
Bacillota,GCF_050208505.1,NZ_CP189789.1,28,18,14364,18,1.0947316691425175
Bacillota,GCF_050209755.1,NZ_CP189800.1,174,138,117447,17,1.1381962243990922
Bacillota,GCF_050209755.1,NZ_CP189803.1,97,64,51672,17,1.1523688203960392
Bacillota,GCF_050209755.1,NZ_CP189805.1,56,37,30192,17,1.1103788299403623
Bacillota,GCF_905315395.2,NZ_OX419571.1,95,53,52050,1,0.735609756097561
Bacillota,GCF_907165365.1,NZ_OU015710.1,115,47,45363,2,0.5612029252664742
Bacillota,GCF_907177285.1,NZ_OU016038.1,116,48,46536,2,0.5705182634356785
Bacillota,GCF_963227115.1,NZ_OY724135.1,54,32,27612,1,0.6577540106951871
Bacillota,GCF_963227135.1,NZ_OY724140.1,54,32,27594,1,0.6595174262734584
Bacillota,GCF_963360705.1,NZ_OY725726.1,48,41,54555,18,0.8602366721012311
Bacillota,GCF_963360705.1,NZ_OY725727.1,55,47,42360,18,0.8683585502298289
Bacillota,GCF_963360705.1,NZ_OY725729.1,18,16,24810,18,0.8612329572011741
Bacillota,GCF_963360705.1,NZ_OY725736.1,438,361,394617,18,0.8488733394469851
Bacillota,GCF_963360705.1,NZ_OY725739.1,278,232,256872,18,0.8393876990582899
Bacillota,GCF_963360705.1,NZ_OY725740.1,299,244,239757,18,0.8708816359174585
Bacillota,GCF_963360705.1,NZ_OY725741.1,247,212,225906,18,0.8353449924531628
Bacillota,GCF_963360705.1,NZ_OY725742.1,130,99,114324,18,0.8488016136078572
Bacillota,GCF_963360705.1,NZ_OY725743.1,117,97,132327,18,0.8353204592652287
Bacillota,GCF_963360705.1,NZ_OY725744.1,56,49,56484,18,0.8483908015128249
Bacillota,GCF_964062745.1,NZ_OZ061261.1,49,34,28419,1,0.3380281690140845
Bacillota,GCF_964065165.1,NZ_OZ061551.1,40,29,28245,1,0.6336633663366337
Bacillota,GCF_964065165.1,NZ_OZ061552.1,45,28,23931,1,0.4141592920353982
Bacteroidota,GCF_000024525.1,NC_013734.1,13,9,6168,2,0.8894520547945205
Bacteroidota,GCF_000024525.1,NC_013736.1,8,6,4689,2,0.9601809954751132
Bacteroidota,GCF_000024525.1,NC_013737.1,11,7,4074,2,0.8304780326056922
Bacteroidota,GCF_001310085.1,NZ_CP012645.1,6,5,4440,2,0.788888888888889
Bacteroidota,GCF_002849695.1,NZ_CP018938.1,17,14,19611,2,1.0752136752136752
Bacteroidota,GCF_012849055.1,NZ_CP051678.1,218,148,151824,1,0.8175912043978011
Bacteroidota,GCF_013874375.1,NZ_CP059406.1,20,13,16347,3,1.0411966475207506
Bacteroidota,GCF_013874375.1,NZ_CP059409.1,29,19,23079,3,0.9932411098961218
Bacteroidota,GCF_014217645.1,NZ_CP043649.1,108,73,76695,1,1.2817843866171004
Bacteroidota,GCF_018736065.1,NZ_CP076130.1,424,314,482583,1,1.8960844980262457
Bacteroidota,GCF_020091525.1,NZ_CP081918.1,193,136,139824,3,0.9682907934272388
Bacteroidota,GCF_036492425.1,NZ_AP025295.1,321,255,285894,6,0.8835009045438061
Bacteroidota,GCF_036492425.1,NZ_AP025304.1,11,10,8703,6,1.1091434661941275
Bacteroidota,GCF_036492635.1,NZ_AP025313.1,1,1,1314,2,0.9457013574660634
Bacteroidota,GCF_036492835.1,NZ_AP025316.1,246,195,322593,4,1.07943600222993
Bacteroidota,GCF_036492835.1,NZ_AP025328.1,2,1,969,4,0.7475551624158436
Bacteroidota,GCF_037126295.1,NZ_CP147018.1,495,365,430731,2,1.2202821494795888
Campylobacterota,GCF_046271955.1,NZ_CP176661.1,1631,1444,1418862,18,0.8695774494087257
Chloroflexota,GCF_030389965.1,NZ_CP128401.1,290,219,266223,5,0.8615188959089416
Cyanobacteriota,GCF_000009705.1,NC_003273.1,68,29,25662,15,1.0266643355199736
Cyanobacteriota,GCF_000316645.1,NC_019677.1,85,41,35688,13,1.042623219839995
Cyanobacteriota,GCF_002813575.1,NZ_CP024793.1,740,325,385401,7,0.9277033963747232
Cyanobacteriota,GCF_002896875.1,NZ_CP023279.1,40,21,19863,16,0.9835027477774344
Cyanobacteriota,GCF_002949735.1,NZ_CP026690.1,81,28,28338,16,1.0191460849384255
Cyanobacteriota,GCF_009873495.1,NZ_CP046707.1,87,28,22971,17,1.0782303708252083
Cyanobacteriota,GCF_011769525.1,NZ_CP050441.1,96,47,42501,13,0.9903338732606576
Cyanobacteriota,GCF_013393905.1,NZ_CP040279.1,121,33,26757,17,1.021400702477271
Cyanobacteriota,GCF_013393925.1,NZ_CP040290.1,163,72,69138,17,1.0267137230122951
Cyanobacteriota,GCF_013393945.1,NZ_CP040298.1,170,89,103551,15,1.050469865935214
Cyanobacteriota,GCF_019976755.1,NZ_AP023446.1,71,21,8580,13,0.9319736533851212
Cyanobacteriota,GCF_020091585.1,NZ_CP083583.1,1036,673,726039,17,0.9190048528449032
Cyanobacteriota,GCF_022063185.1,NZ_CP091914.1,208,99,137709,1,1.0606253988513084
Cyanobacteriota,GCF_025677855.1,NZ_CP064882.1,120,72,103911,16,1.1291374846198166
Cyanobacteriota,GCF_025860405.1,NZ_CP063788.1,124,80,119223,16,1.127488501281727
Cyanobacteriota,GCF_043099725.1,NZ_CP171144.1,74,31,28197,15,1.1172462391102598
Cyanobacteriota,GCF_047275885.1,NZ_CP178457.1,31,21,21636,16,1.0341508225131115
Cyanobacteriota,GCF_048568235.1,NZ_CP183821.1,62,27,23676,15,1.023356739432814
Cyanobacteriota,GCF_048568275.1,NZ_CP183477.1,63,26,21948,15,1.018580829128211
Cyanobacteriota,GCF_049315035.1,NZ_CP186040.1,51,29,26295,11,1.0304080223225531
Deinococcota,GCF_003345215.1,NZ_CP031159.1,262,238,262368,1,0.2957046849128275
Deinococcota,GCF_003345215.1,NZ_CP031163.1,681,422,436065,1,0.5670916098428699
Deinococcota,GCF_003444775.1,NZ_CP021084.1,358,105,117402,5,1.2437283795067562
Deinococcota,GCF_003583865.2,NZ_CP182822.1,405,343,370398,7,1.252651325977182
Deinococcota,GCF_003583865.2,NZ_CP182823.1,322,186,191883,7,1.1666459361795876
Deinococcota,GCF_020229735.1,NZ_CP083456.1,372,282,299307,1,0.3855799373040752
Deinococcota,GCF_022344005.1,NZ_CP092194.1,378,283,287061,1,0.4857685009487666
Deinococcota,GCF_023370075.1,NZ_CP097151.1,478,348,388602,11,1.1470781769909402
Deinococcota,GCF_023370075.1,NZ_CP097152.1,518,339,320211,11,1.1443271106911206
Deinococcota,GCF_040256395.1,NZ_CP158298.1,379,255,254196,5,1.9572286115921775
Deinococcota,GCF_040256395.1,NZ_CP158300.1,368,296,344760,5,2.08242386731954
Deinococcota,GCF_045784255.1,NZ_CP129416.1,587,472,542172,7,1.0582221930629998
Deinococcota,GCF_045784255.1,NZ_CP129420.1,137,83,80991,7,1.0992571985632709
Fusobacteriota,GCF_000165505.1,NC_014633.1,892,736,732372,14,1.1024861532593682
Fusobacteriota,GCF_001455145.1,NZ_CP013332.1,59,28,30093,1,0.4130925507900677
Fusobacteriota,GCF_022430525.1,NZ_CP092520.1,629,539,587238,12,1.5063718208245025
Fusobacteriota,GCF_022430525.1,NZ_CP092521.1,170,141,134847,12,1.4611990170898166
Fusobacteriota,GCF_036324545.1,NZ_CP143320.1,583,510,558015,12,1.5046202421235122
Fusobacteriota,GCF_036324545.1,NZ_CP143321.1,212,177,173865,12,1.4744584040873026
Fusobacteriota,GCF_037911825.1,NZ_CP084075.1,1869,1649,1743216,18,1.0437242500777153
Fusobacteriota,GCF_044784365.2,NZ_CP173060.2,195,164,150120,12,1.4822828569902489
Fusobacteriota,GCF_044784365.2,NZ_CP173062.2,620,525,563118,12,1.5123815514243006
Fusobacteriota,GCF_045780855.1,NZ_CP122286.1,173,141,124662,12,1.4628311779729086
Fusobacteriota,GCF_045780855.1,NZ_CP122291.1,655,529,530163,12,1.5083198282848738
Fusobacteriota,GCF_045781735.1,NZ_CP122293.1,178,144,128997,12,1.4693509841391907
Fusobacteriota,GCF_045781735.1,NZ_CP122294.1,658,533,533727,12,1.503791138329344
Fusobacteriota,GCF_050033475.1,NZ_CP188321.1,147,128,131796,16,1.2909134696642424
Fusobacteriota,GCF_050033475.1,NZ_CP188326.1,46,38,39990,16,1.253058451230883
Methanobacteriota,GCF_000011085.1,NC_006394.1,165,102,95334,1,1.263959390862944
Methanobacteriota,GCF_000025625.1,NC_013923.1,323,261,275172,1,0.855719327382188
Methanobacteriota,GCF_000196895.1,NC_014298.1,337,250,252027,1,0.6787502157776627
Methanobacteriota,GCF_000306765.2,NC_017943.1,269,207,227913,1,1.0124923202949008
Methanobacteriota,GCF_001488575.1,NZ_LN831305.1,115,69,62172,1,1.1477203647416414
Methanobacteriota,GCF_002906575.1,NZ_CP026311.1,198,99,100389,1,1.1938551572787126
Methanobacteriota,GCF_003342675.1,NZ_CP031149.1,122,59,69129,1,1.3112947658402203
Methanobacteriota,GCF_003342695.1,NZ_CP031152.1,87,45,39036,7,1.107393783130146
Methanobacteriota,GCF_003721175.2,NZ_CP054708.1,539,428,458160,1,0.1339489465584036
Methanobacteriota,GCF_003721175.2,NZ_CP054709.1,384,268,278496,1,0.3990333494441759
Methanobacteriota,GCF_003721175.2,NZ_CP054710.1,107,54,70089,1,0.6651009863785815
Methanobacteriota,GCF_004114375.1,NZ_CP034691.1,82,49,49062,1,0.8333333333333334
Methanobacteriota,GCF_004799645.1,NZ_CP031306.1,755,569,562659,6,1.1409138957395453
Methanobacteriota,GCF_004799645.1,NZ_CP031308.1,112,58,83613,6,1.09514475791483
Methanobacteriota,GCF_004799645.1,NZ_CP031309.1,89,79,78381,6,1.135896946785172
Methanobacteriota,GCF_005310945.1,NZ_CP039134.1,159,83,82695,2,0.9826115558074804
Methanobacteriota,GCF_005310945.1,NZ_CP039136.1,260,179,172887,2,1.037244238103134
Methanobacteriota,GCF_005406325.1,NZ_CP039141.1,270,208,227583,1,1.011277424646299
Methanobacteriota,GCF_005576615.1,NZ_CP040331.1,432,276,274905,8,1.1086750103903125
Methanobacteriota,GCF_013401515.1,NZ_CP058532.1,218,43,44436,13,1.0770178862235384
Methanobacteriota,GCF_018200015.1,NZ_CP073368.1,496,305,303267,1,0.898989898989899
Methanobacteriota,GCF_019823105.1,NZ_CP081959.1,264,180,168855,1,1.2097984986171473
Methanobacteriota,GCF_019880245.1,NZ_CP082287.1,219,138,148866,7,1.084756297448252
Methanobacteriota,GCF_019880245.1,NZ_CP082289.1,177,118,102564,7,1.1016418788341562
Methanobacteriota,GCF_020614375.1,NZ_CP085328.1,456,339,314376,2,0.5214113589706065
Methanobacteriota,GCF_020614375.1,NZ_CP085333.1,275,194,187188,2,0.7041113584272389
Methanobacteriota,GCF_020618475.1,NZ_CP085337.1,708,539,531096,2,0.3963724551469059
Methanobacteriota,GCF_020618475.1,NZ_CP085339.1,583,374,308835,2,0.5945520832532132
Methanobacteriota,GCF_020700235.1,NZ_CP085302.1,577,391,334317,2,0.6068364226488787
Methanobacteriota,GCF_020700235.1,NZ_CP085303.1,292,215,219234,2,0.9358765098088668
Methanobacteriota,GCF_020700235.1,NZ_CP085304.1,281,168,143706,2,0.7086317538102318
Methanobacteriota,GCF_020700235.1,NZ_CP085306.1,104,76,65943,2,0.6937296877599689
Methanobacteriota,GCF_021249405.1,NZ_CP089595.1,126,75,72510,2,0.8998346387712469
Methanobacteriota,GCF_021431925.1,NZ_CP090373.1,140,82,80388,1,1.1928571428571428
Methanobacteriota,GCF_022870485.1,NZ_CP095006.1,352,202,212232,3,0.5910287535640494
Methanobacteriota,GCF_022870485.1,NZ_CP095007.1,223,163,163716,3,0.5428638226389458
Methanobacteriota,GCF_022870485.1,NZ_CP095009.1,332,238,222663,3,0.4644212099223595
Methanobacteriota,GCF_023008545.1,NZ_CP095398.1,683,533,552723,6,1.0121821464719365
Methanobacteriota,GCF_023238205.1,NZ_CP096662.1,164,95,95094,10,1.1974589064095438
Methanobacteriota,GCF_023238205.1,NZ_CP096663.1,131,72,74433,10,1.1986566187157126
Methanobacteriota,GCF_023703795.1,NZ_CP098520.1,185,106,110415,7,1.0158225154118004
Methanobacteriota,GCF_024218795.1,NZ_CP100402.1,343,244,236751,2,0.8621826698962498
