analysis,target,module,subcategory,feature_col,Code,included_in_target,removed_from_predictors,overlap_categories,exclusion_reason
cog_lkj,L,Replication,,4456,FOK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4485,FPN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4495,FPX,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4541,FRR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4567,FSR,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4572,FSW,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4584,FTI,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4585,FTJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4588,FTM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4596,FTU,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4621,FUT,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4751,FZT,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4768,GAK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4769,GAL,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4815,GCF,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,4901,GFN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5018,GKA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5048,GLE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5095,GMZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5237,GSL,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5282,GUE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5294,GUQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5355,GWZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5508,HCW,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5558,HEU,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5569,HFF,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5616,HHA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5641,HHZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5676,HJI,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5786,HNO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5980,HVA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5990,HVK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,5992,HVM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6023,HWR,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6090,HZG,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6214,IEA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6218,IEE,True,True,"[""J"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6240,IFA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6270,IGE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6273,IGH,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6289,IGX,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6308,IHQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6312,IHU,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6317,IHZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6325,IIH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6347,IJD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6356,IJM,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6358,IJO,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6365,IJV,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6366,IJW,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6367,IJX,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6368,IJY,True,True,"[""J"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6370,IKA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6371,IKB,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6372,IKC,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6374,IKE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6375,IKF,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6376,IKG,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6377,IKH,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6378,IKI,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6380,IKK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6385,IKP,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6421,ILZ,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6425,IMD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6426,IME,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6502,IPC,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6504,IPE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6520,IPU,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6535,IQJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6536,IQK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6537,IQL,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6538,IQM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6632,IUC,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6633,IUD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6708,IXA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6746,IYM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6789,JAD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6862,JCY,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6877,JDN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6929,JFN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6959,JGR,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,6990,JHW,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7023,JJD,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7028,JJI,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7037,JJR,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7084,JLM,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7137,JNN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7162,JOM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7167,JOR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7238,JRK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7242,JRO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7260,JSG,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7261,JSH,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7282,JTC,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7288,JTI,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7304,JTY,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7305,JTZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7320,JUO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7322,JUQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7323,JUR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7324,JUS,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7341,JVJ,True,True,"[""J"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7345,JVN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7397,JXN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7403,JXT,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7417,JYH,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7423,JYN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7425,JYP,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7432,JYW,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7439,JZD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7440,JZE,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7454,JZS,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7455,JZT,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7471,KAJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7498,KBK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7499,KBL,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7500,KBM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7501,KBN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7502,KBO,True,True,"[""J"",""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7529,KCP,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7531,KCR,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7577,KEL,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7578,KEM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7579,KEN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7580,KEO,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7582,KEQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7583,KER,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7585,KET,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7586,KEU,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7591,KEZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7596,KFE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7599,KFH,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7601,KFJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7602,KFK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7605,KFN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7606,KFO,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7615,KFX,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7616,KFY,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7617,KFZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7618,KGA,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7619,KGB,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7620,KGC,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7622,KGE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7627,KGJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7631,KGN,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7633,KGP,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7634,KGQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7636,KGS,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7637,KGT,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7638,KGU,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7639,KGV,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7641,KGX,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7647,KHD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7649,KHF,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7652,KHI,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7653,KHJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7654,KHK,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7655,KHL,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7656,KHM,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7658,KHO,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7661,KHR,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7662,KHS,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7664,KHU,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7673,KID,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7674,KIE,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7676,KIG,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7678,KII,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7679,KIJ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7681,KIL,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7686,KIQ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7695,KIZ,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7699,KJD,True,True,"[""L""]",target code excluded from predictors
cog_lkj,L,Replication,,7702,KJG,True,True,"[""L""]",target code excluded from predictors
