Replicon_Acc,Length,Total_tRNA,log10_size,has_tRNA,plot_eligible,size_bin
NZ_CP071310.1,41997,0,4.623218268255532,False,True,"(4.517, 4.655]"
NZ_CP118159.1,181964,0,5.259985475084901,False,True,"(5.207, 5.345]"
NZ_CP118160.1,156772,26,5.195268498837203,True,True,"(5.069, 5.207]"
NZ_CP104742.1,577800,0,5.761777537508178,False,True,"(5.759, 5.897]"
NZ_CP104743.1,285035,0,5.454898191143917,False,True,"(5.345, 5.483]"
NZ_CP104744.1,145200,0,5.161966616364075,False,True,"(5.069, 5.207]"
NZ_CP106967.1,540216,0,5.732567442881433,False,True,"(5.621, 5.759]"
NZ_CP106968.1,296688,0,5.472299980967413,False,True,"(5.345, 5.483]"
NZ_CP106969.1,137009,0,5.1367490965137526,False,True,"(5.069, 5.207]"
NZ_CP106970.1,101276,0,5.0055065401038386,False,True,"(4.931, 5.069]"
NZ_CP119560.1,525049,0,5.720199835666125,False,True,"(5.621, 5.759]"
NZ_CP119561.1,363408,20,5.560394483559834,True,True,"(5.483, 5.621]"
NZ_CP119562.1,114495,0,5.058786521437279,False,True,"(4.931, 5.069]"
NZ_CP119780.1,284460,0,5.4540212057026,False,True,"(5.345, 5.483]"
NZ_CP119781.1,200553,0,5.302229162820787,False,True,"(5.207, 5.345]"
NZ_CP119786.1,247600,0,5.39375064034808,False,True,"(5.345, 5.483]"
NZ_CP119788.1,129378,0,5.111860433280916,False,True,"(5.069, 5.207]"
NZ_CP119790.1,335333,5,5.525476294295776,True,True,"(5.483, 5.621]"
NZ_CP119795.1,112831,0,5.052428437229692,False,True,"(4.931, 5.069]"
NZ_CP119797.1,916029,1,5.961909222947994,True,True,"(5.897, 6.034]"
NZ_CP119798.1,176392,0,5.246478884454298,False,True,"(5.207, 5.345]"
NZ_CP119799.1,323102,0,5.509339646306953,False,True,"(5.483, 5.621]"
NZ_CP119800.1,402143,1,5.60438051345176,True,True,"(5.483, 5.621]"
NZ_CP119801.1,58880,0,4.769967801329442,False,True,"(4.655, 4.793]"
NZ_CP119803.1,163478,0,5.213459315886406,False,True,"(5.207, 5.345]"
NZ_CP119805.1,430223,0,5.633693624336139,False,True,"(5.621, 5.759]"
NZ_CP119806.1,87025,0,4.939644031956326,False,True,"(4.931, 5.069]"
NZ_CP119807.1,102607,0,5.011176989992876,False,True,"(4.931, 5.069]"
NZ_CP119808.1,131528,0,5.119018216331861,False,True,"(5.069, 5.207]"
NZ_CP119810.1,427347,0,5.630780659534145,False,True,"(5.621, 5.759]"
NZ_CP119811.1,185391,0,5.268088647040353,False,True,"(5.207, 5.345]"
NZ_CP119812.1,150959,0,5.178859010262861,False,True,"(5.069, 5.207]"
NZ_CP119813.1,145234,0,5.162068298759746,False,True,"(5.069, 5.207]"
NZ_CP119990.1,250847,0,5.399408911458103,False,True,"(5.345, 5.483]"
NZ_CP119991.1,326684,0,5.514127864558477,False,True,"(5.483, 5.621]"
NZ_CP119993.1,1162939,0,6.065556935142739,False,True,"(6.034, 6.172]"
NZ_CP119994.1,130600,0,5.115943176939055,False,True,"(5.069, 5.207]"
NZ_CP119995.1,55136,0,4.741435255767935,False,True,"(4.655, 4.793]"
NZ_CP120469.1,429105,0,5.632563575030827,False,True,"(5.621, 5.759]"
NZ_CP126162.1,478761,1,5.680118765429775,True,True,"(5.621, 5.759]"
NZ_CP126163.1,258123,0,5.411826703993875,False,True,"(5.345, 5.483]"
NZ_CP126164.1,191399,0,5.281939664393717,False,True,"(5.207, 5.345]"
NZ_CP126157.1,265357,0,5.423830548612381,False,True,"(5.345, 5.483]"
NZ_CP126159.1,463690,0,5.6662277299444375,False,True,"(5.621, 5.759]"
NZ_CP126160.1,167061,0,5.2228750766938195,False,True,"(5.207, 5.345]"
NZ_CP126155.1,406565,0,5.609129988760645,False,True,"(5.483, 5.621]"
NZ_AP027740.1,16526,0,4.218167748420425,False,True,"(4.103, 4.241]"
NZ_CP128378.2,286682,0,5.4574004256075135,False,True,"(5.345, 5.483]"
NZ_CP146596.1,38024,0,4.580057801286702,False,True,"(4.517, 4.655]"
NZ_CP129993.1,52602,0,4.721002256937981,False,True,"(4.655, 4.793]"
NZ_CP129994.1,560538,21,5.748605059626634,True,True,"(5.621, 5.759]"
NZ_CP132293.1,336977,10,5.5276002595836164,True,True,"(5.483, 5.621]"
NZ_CP132295.1,1023156,0,6.009941855387641,False,True,"(5.897, 6.034]"
NZ_CP101874.1,89896,0,4.953740367855858,False,True,"(4.931, 5.069]"
NZ_CP101875.1,29798,0,4.47418711581745,False,True,"(4.379, 4.517]"
NZ_CP101876.1,17198,0,4.235477944612951,False,True,"(4.103, 4.241]"
NZ_CP133593.1,3506,0,3.544811911757776,False,True,"(3.414, 3.552]"
NZ_CP134701.1,119561,0,5.07758953879168,False,True,"(5.069, 5.207]"
NZ_CP134947.1,248206,0,5.3948122756937185,False,True,"(5.345, 5.483]"
NZ_CP134948.1,202286,0,5.305965826749345,False,True,"(5.207, 5.345]"
NZ_CP134950.1,158620,0,5.2003579455416356,False,True,"(5.069, 5.207]"
NZ_CP134951.1,196099,0,5.292475379003892,False,True,"(5.207, 5.345]"
NZ_CP144124.1,279642,0,5.446602399542859,False,True,"(5.345, 5.483]"
NZ_CP144462.1,419659,1,5.622896541421302,True,True,"(5.621, 5.759]"
NZ_CP144463.1,261501,1,5.417473353982075,True,True,"(5.345, 5.483]"
NZ_CP144464.1,159158,0,5.201828473108045,False,True,"(5.069, 5.207]"
NZ_CP146017.1,29520,0,4.4701163531510035,False,True,"(4.379, 4.517]"
NZ_CP146626.1,354893,0,5.550097433297002,False,True,"(5.483, 5.621]"
NZ_CP146629.1,43782,0,4.641295596636311,False,True,"(4.517, 4.655]"
NZ_CP146628.1,44322,0,4.64661934940463,False,True,"(4.517, 4.655]"
NZ_CP146627.1,58586,0,4.767793847261148,False,True,"(4.655, 4.793]"
NZ_CP147842.1,564524,2,5.751682410115727,True,True,"(5.621, 5.759]"
NZ_CP147843.1,176934,0,5.247811295846751,False,True,"(5.207, 5.345]"
NZ_CP147839.1,132208,0,5.121257735412369,False,True,"(5.069, 5.207]"
NZ_CP147840.1,103152,0,5.013477652867031,False,True,"(4.931, 5.069]"
NZ_CP148057.1,286683,0,5.457401940504593,False,True,"(5.345, 5.483]"
NZ_CP148058.1,37982,0,4.579577829439834,False,True,"(4.517, 4.655]"
NZ_CP149788.1,396905,1,5.598686569954611,True,True,"(5.483, 5.621]"
NZ_CP149789.1,186544,0,5.270781284956602,False,True,"(5.207, 5.345]"
NZ_CP149790.1,211846,0,5.326020268222173,False,True,"(5.207, 5.345]"
NZ_CP149791.1,8187,0,3.913124790389559,False,True,"(3.828, 3.966]"
NZ_CP171782.1,203204,0,5.307932252631712,False,True,"(5.207, 5.345]"
NZ_CP171783.1,56435,0,4.751548529380677,False,True,"(4.655, 4.793]"
NZ_CP171784.1,70938,0,4.850878939968909,False,True,"(4.793, 4.931]"
NZ_CP184343.1,140801,0,5.148605739272995,False,True,"(5.069, 5.207]"
NZ_CP184344.1,46833,0,4.6705519784465075,False,True,"(4.655, 4.793]"
NZ_CP186927.1,22187,0,4.34609858337099,False,True,"(4.241, 4.379]"
NZ_CP187147.1,16043,0,4.205285583500525,False,True,"(4.103, 4.241]"
NZ_CP187148.1,412590,0,5.6155186977102085,False,True,"(5.483, 5.621]"
NZ_CP187149.1,132408,0,5.121914225669346,False,True,"(5.069, 5.207]"
NZ_CP187150.1,145324,0,5.1623373431820045,False,True,"(5.069, 5.207]"
NZ_CP191800.1,563288,0,5.750730499345959,False,True,"(5.621, 5.759]"
NZ_CP191801.1,291869,0,5.465187970137426,False,True,"(5.345, 5.483]"
NZ_CP191802.1,97239,0,4.987840483936055,False,True,"(4.931, 5.069]"
NZ_LT607757.1,18118,0,4.258110255321881,False,True,"(4.241, 4.379]"
NZ_LR792633.1,5142,0,3.711132072306842,False,True,"(3.69, 3.828]"
NZ_OX281346.1,103230,0,5.013805927340592,False,True,"(4.931, 5.069]"
NC_013888.1,12197,0,4.086253023817161,False,True,"(3.966, 4.103]"
NZ_CP010530.1,405316,0,5.607793748016445,False,True,"(5.483, 5.621]"
NZ_CP010531.1,133853,0,5.126628109320823,False,True,"(5.069, 5.207]"
NZ_CP010532.1,116496,0,5.066311013707522,False,True,"(4.931, 5.069]"
NZ_CP010533.1,104322,0,5.0183759045059215,False,True,"(4.931, 5.069]"
NZ_CP010534.1,41915,0,4.622369470494736,False,True,"(4.517, 4.655]"
NZ_CP009523.1,54381,0,4.735447189468635,False,True,"(4.655, 4.793]"
NZ_CP019069.1,120563,1,5.081214046101827,True,True,"(5.069, 5.207]"
NZ_CP019068.1,276813,0,5.442186482084177,False,True,"(5.345, 5.483]"
NZ_CP054588.1,254488,0,5.405667308650569,False,True,"(5.345, 5.483]"
NZ_CP054589.1,253363,0,5.403743192753073,False,True,"(5.345, 5.483]"
NZ_CP054590.1,52906,0,4.723504927595252,False,True,"(4.655, 4.793]"
NZ_CP031151.1,112309,0,5.050414560301716,False,True,"(4.931, 5.069]"
NZ_CP031152.1,91783,8,4.962762248849517,True,True,"(4.931, 5.069]"
NZ_CP137690.1,110523,0,5.043452664751197,False,True,"(4.931, 5.069]"
NZ_CP137691.1,244815,0,5.388838023839752,False,True,"(5.345, 5.483]"
NZ_CP137692.1,298783,0,5.475355883584373,False,True,"(5.345, 5.483]"
NZ_CP137693.1,443792,0,5.647179469173208,False,True,"(5.621, 5.759]"
NZ_CP054708.1,602938,1,5.780272656017031,True,True,"(5.759, 5.897]"
NZ_CP054709.1,419060,1,5.622276208654572,True,True,"(5.621, 5.759]"
NZ_CP054710.1,132808,1,5.123224236562196,True,True,"(5.069, 5.207]"
NZ_CP054711.1,24593,0,4.390811509786938,False,True,"(4.379, 4.517]"
NZ_CP054712.1,14560,0,4.163161374977018,False,True,"(4.103, 4.241]"
NZ_CP054586.1,363938,0,5.561027404112494,False,True,"(5.483, 5.621]"
NZ_CP030065.1,300774,0,5.478240291545398,False,True,"(5.345, 5.483]"
NZ_CP034690.1,13972,0,4.145258576965609,False,True,"(4.103, 4.241]"
NZ_CP034691.1,117216,1,5.068986896984451,True,True,"(5.069, 5.207]"
NZ_CP034693.1,163120,0,5.212507212770084,False,True,"(5.207, 5.345]"
NZ_CP042240.1,178915,0,5.252646752776098,False,True,"(5.207, 5.345]"
NZ_CP044130.1,223917,0,5.350087066897131,False,True,"(5.345, 5.483]"
NZ_CP050015.1,535368,0,5.7286524089899675,False,True,"(5.621, 5.759]"
NZ_CP050016.1,355823,0,5.551234016963885,False,True,"(5.483, 5.621]"
NZ_CP050017.1,255392,0,5.4072072891283725,False,True,"(5.345, 5.483]"
NZ_CP050018.1,133715,0,5.126180128666808,False,True,"(5.069, 5.207]"
NZ_CP050019.1,53962,0,4.732088037606006,False,True,"(4.655, 4.793]"
NZ_CP070334.1,105947,0,5.025088663718906,False,True,"(4.931, 5.069]"
NZ_CP070336.1,2144,0,3.3312247810207323,False,True,"(3.276, 3.414]"
NZ_CP070335.2,299663,0,5.476633123033001,False,True,"(5.345, 5.483]"
NZ_CP070337.2,49847,0,4.6976390257840555,False,True,"(4.655, 4.793]"
NZ_CP070375.1,284178,0,5.453590453435123,False,True,"(5.345, 5.483]"
NZ_CP070376.1,54914,0,4.7396830793796925,False,True,"(4.655, 4.793]"
NZ_CP064790.1,137790,0,5.139217700137586,False,True,"(5.069, 5.207]"
NZ_CP064792.1,180725,0,5.257018233419007,False,True,"(5.207, 5.345]"
NZ_CP135523.1,286313,0,5.456841067546883,False,True,"(5.345, 5.483]"
NZ_CP135524.1,152840,0,5.184237029016371,False,True,"(5.069, 5.207]"
NZ_CP135525.1,102915,0,5.0124786783820925,False,True,"(4.931, 5.069]"
NZ_CP135526.1,92150,0,4.964495339555093,False,True,"(4.931, 5.069]"
NZ_CP135527.1,76233,0,4.882143010912746,False,True,"(4.793, 4.931]"
NZ_CP082247.1,891417,1,5.95008091215513,True,True,"(5.897, 6.034]"
NZ_CP082248.1,881002,2,5.944976894323487,True,True,"(5.897, 6.034]"
NZ_CP084473.1,320393,0,5.505683018977172,False,True,"(5.483, 5.621]"
NZ_CP084474.1,334334,0,5.524180544290883,False,True,"(5.483, 5.621]"
NZ_CP084475.1,161989,0,5.209485524409924,False,True,"(5.207, 5.345]"
NZ_CP084476.1,79583,0,4.900820306497833,False,True,"(4.793, 4.931]"
NZ_CP084477.1,57942,0,4.76299348178892,False,True,"(4.655, 4.793]"
NZ_CP084478.1,33932,0,4.530609458329626,False,True,"(4.517, 4.655]"
NZ_CP084467.1,524325,1,5.719600565520708,True,True,"(5.621, 5.759]"
NZ_CP084468.1,103645,0,5.01554835587719,False,True,"(4.931, 5.069]"
NZ_CP090372.1,263782,0,5.421245156762327,False,True,"(5.345, 5.483]"
NZ_CP090373.1,135778,1,5.132829407259561,True,True,"(5.069, 5.207]"
NZ_CP090374.1,34475,0,4.537504274847888,False,True,"(4.517, 4.655]"
NZ_CP100408.1,310000,0,5.491361693834273,False,True,"(5.483, 5.621]"
NZ_CP100409.1,187118,0,5.272115566894268,False,True,"(5.207, 5.345]"
NZ_CP100410.1,94501,0,4.975436404193751,False,True,"(4.931, 5.069]"
NZ_CP087722.1,166871,0,5.222380868528886,False,True,"(5.207, 5.345]"
NZ_CP087725.1,34990,0,4.5439439424829065,False,True,"(4.517, 4.655]"
NZ_CP109980.1,473209,0,5.6750529959160945,False,True,"(5.621, 5.759]"
NZ_CP109981.1,364652,0,5.561878599872366,False,True,"(5.483, 5.621]"
NZ_CP109982.1,316817,0,5.500808477235977,False,True,"(5.483, 5.621]"
NZ_CP110250.1,474910,0,5.6766113144527175,False,True,"(5.621, 5.759]"
NZ_CP110251.1,359540,0,5.5557472140872095,False,True,"(5.483, 5.621]"
NZ_CP110252.1,317901,0,5.5022918940481444,False,True,"(5.483, 5.621]"
NZ_CP113502.1,6464,0,3.8105013477665297,False,True,"(3.69, 3.828]"
NZ_CP119783.1,586205,0,5.768049518406662,False,True,"(5.759, 5.897]"
NZ_CP119784.1,268757,0,5.42935978463262,False,True,"(5.345, 5.483]"
NZ_CP119792.1,598243,0,5.776877625665485,False,True,"(5.759, 5.897]"
NZ_CP119793.1,330897,0,5.5196928297486965,False,True,"(5.483, 5.621]"
NZ_CP120471.1,334345,0,5.524194832878685,False,True,"(5.483, 5.621]"
NZ_CP120472.1,620798,0,5.792950309103285,False,True,"(5.759, 5.897]"
NZ_CP127175.1,190949,0,5.280917388314893,False,True,"(5.207, 5.345]"
NZ_CP127176.1,86341,0,4.936217074340713,False,True,"(4.931, 5.069]"
NZ_CP118754.2,174118,0,5.240843670006425,False,True,"(5.207, 5.345]"
NZ_CP142028.1,359739,0,5.555987523074692,False,True,"(5.483, 5.621]"
NZ_CP142029.1,414370,0,5.617388305361493,False,True,"(5.483, 5.621]"
NZ_CP159206.1,119415,0,5.077058882974805,False,True,"(5.069, 5.207]"
NZ_CP159208.1,1570,0,3.1958996524092336,False,True,"(3.138, 3.276]"
NZ_CP159207.1,21344,0,4.329275812236455,False,True,"(4.241, 4.379]"
NZ_CP159205.1,211126,13,5.324541719623249,True,True,"(5.207, 5.345]"
NZ_CP159203.1,234033,0,5.369277099749579,False,True,"(5.345, 5.483]"
NZ_CP168058.1,217404,0,5.3372675303756045,False,True,"(5.207, 5.345]"
NZ_CP172596.1,362533,0,5.559347544881088,False,True,"(5.483, 5.621]"
NZ_CP172597.1,226376,0,5.354830381791569,False,True,"(5.345, 5.483]"
NZ_CP172598.1,144518,0,5.159921942689964,False,True,"(5.069, 5.207]"
NZ_CP172599.1,85407,0,4.931493467138507,False,True,"(4.931, 5.069]"
NZ_CP172600.1,70043,0,4.845364739003977,False,True,"(4.793, 4.931]"
NZ_CP172601.1,25633,0,4.408799437522527,False,True,"(4.379, 4.517]"
NZ_CP172602.1,3187,0,3.5033820634737327,False,True,"(3.414, 3.552]"
NZ_CP147875.1,221544,0,5.345459992678727,False,True,"(5.345, 5.483]"
NZ_CP147876.1,156081,0,5.193350038889605,False,True,"(5.069, 5.207]"
NZ_CP175699.1,742413,0,5.8706455679775535,False,True,"(5.759, 5.897]"
NZ_CP175700.1,118290,0,5.072948031792886,False,True,"(5.069, 5.207]"
NZ_CP177207.1,439947,0,5.64340036059087,False,True,"(5.621, 5.759]"
NZ_CP177208.1,217708,0,5.337874388122487,False,True,"(5.207, 5.345]"
NZ_CP177204.1,389614,0,5.590634553990733,False,True,"(5.483, 5.621]"
NZ_CP177205.1,210781,0,5.32383146058677,False,True,"(5.207, 5.345]"
NZ_CP180413.1,160644,0,5.205864509435915,False,True,"(5.069, 5.207]"
NZ_CP180414.1,102610,0,5.011189687609991,False,True,"(4.931, 5.069]"
NZ_CP184340.1,371129,0,5.569524891422063,False,True,"(5.483, 5.621]"
NZ_CP184339.1,401966,0,5.604189320156975,False,True,"(5.483, 5.621]"
NZ_CP184338.1,82777,0,4.917909682670504,False,True,"(4.793, 4.931]"
NZ_CP157523.1,7732,0,3.8882918453565156,False,True,"(3.828, 3.966]"
NZ_CP145896.1,61940,0,4.791971201020768,False,True,"(4.655, 4.793]"
NZ_CP145897.1,3058531,48,6.485512886684634,True,True,"(6.448, 6.586]"
NZ_CP145898.1,372797,1,5.571472408808853,True,True,"(5.483, 5.621]"
NZ_CP145899.1,80984,0,4.90839922384046,False,True,"(4.793, 4.931]"
NZ_CP145901.1,618965,0,5.79166609209505,False,True,"(5.759, 5.897]"
NZ_CP145902.1,412007,1,5.614904594760192,True,True,"(5.483, 5.621]"
NC_017130.1,191419,0,5.281985043083569,False,True,"(5.207, 5.345]"
NC_017131.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017147.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017132.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017148.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017133.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_006578.1,77112,0,4.887121967263124,False,True,"(4.793, 4.931]"
NC_013210.1,191799,0,5.2828463385196605,False,True,"(5.207, 5.345]"
NC_013211.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_013212.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_013213.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_013214.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_013215.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_017143.1,191427,0,5.2820031932319615,False,True,"(5.207, 5.345]"
NC_017122.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017110.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017123.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017144.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017124.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_017101.1,191427,0,5.2820031932319615,False,True,"(5.207, 5.345]"
NC_017118.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017119.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017142.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017120.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017109.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_017104.1,191799,0,5.2828463385196605,False,True,"(5.207, 5.345]"
NC_017105.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017151.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017106.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017107.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017152.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_017117.1,191427,0,5.2820031932319615,False,True,"(5.207, 5.345]"
NC_017126.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017127.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017145.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017128.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017129.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_017136.1,191411,0,5.28196689217661,False,True,"(5.207, 5.345]"
NC_017113.1,182940,0,5.262308674749025,False,True,"(5.207, 5.345]"
NC_017114.1,49961,0,4.698631122459014,False,True,"(4.655, 4.793]"
NC_017115.1,3204,0,3.5056925074122,False,True,"(3.414, 3.552]"
NC_017116.1,3035,0,3.482158695411276,False,True,"(3.414, 3.552]"
NC_017137.1,1815,0,3.258876629372131,False,True,"(3.138, 3.276]"
NC_009467.1,203589,0,5.308754309183597,False,True,"(5.207, 5.345]"
NC_009468.1,187422,0,5.272820567970208,False,True,"(5.207, 5.345]"
NC_009469.1,88953,0,4.949160599541643,False,True,"(4.931, 5.069]"
NC_009470.1,37415,0,4.5730457495590535,False,True,"(4.517, 4.655]"
NC_009471.1,37155,0,4.5700172656415186,False,True,"(4.517, 4.655]"
NC_009472.1,8781,0,3.943543977153454,False,True,"(3.828, 3.966]"
NC_009473.1,5629,0,3.750431248660202,False,True,"(3.69, 3.828]"
NC_009474.1,4909,0,3.6909930320998696,False,True,"(3.69, 3.828]"
NC_009926.1,374161,0,5.5730585176175245,False,True,"(5.483, 5.621]"
NC_009927.1,356087,0,5.551556118770232,False,True,"(5.483, 5.621]"
NC_009928.1,273121,0,5.43635509389107,False,True,"(5.345, 5.483]"
NC_009929.1,226680,1,5.355413203969459,True,True,"(5.345, 5.483]"
NC_009930.1,177162,0,5.248370574435373,False,True,"(5.207, 5.345]"
NC_009931.1,172728,0,5.237362744399099,False,True,"(5.207, 5.345]"
NC_009932.1,155110,0,5.1906397978446845,False,True,"(5.069, 5.207]"
NC_009933.1,120693,0,5.081682082445892,False,True,"(5.069, 5.207]"
NC_009934.1,2133,0,3.3289908554494287,False,True,"(3.276, 3.414]"
NC_014641.1,98156,0,4.991916851946705,False,True,"(4.931, 5.069]"
NC_014642.1,247895,0,5.394267767210304,False,True,"(5.345, 5.483]"
NZ_CP005987.1,171972,0,5.235457742050641,False,True,"(5.207, 5.345]"
NZ_CP005988.1,27536,0,4.439900852983485,False,True,"(4.379, 4.517]"
NZ_CP005989.1,9820,0,3.9921114877869495,False,True,"(3.966, 4.103]"
NZ_AP023411.1,63279,0,4.801259607374679,False,True,"(4.793, 4.931]"
NZ_AP023412.1,25755,0,4.410861554216598,False,True,"(4.379, 4.517]"
NZ_AP023413.1,4858,0,3.6864575104691117,False,True,"(3.552, 3.69]"
NZ_AP023414.1,2964,0,3.4718781993072905,False,True,"(3.414, 3.552]"
NC_014249.1,109570,0,5.039691661649026,False,True,"(4.931, 5.069]"
NC_014250.1,21875,0,4.339948061694351,False,True,"(4.241, 4.379]"
NC_015178.1,271573,0,5.433886589857751,False,True,"(5.345, 5.483]"
NC_015187.1,65564,0,4.816665441618027,False,True,"(4.793, 4.931]"
NC_015179.1,54248,0,4.734383731368953,False,True,"(4.655, 4.793]"
NC_015188.1,40588,0,4.608397651702513,False,True,"(4.517, 4.655]"
NC_015180.1,14328,0,4.156185572840975,False,True,"(4.103, 4.241]"
NC_015181.1,12125,0,4.083681747274301,False,True,"(3.966, 4.103]"
NC_015189.1,5178,0,3.714162046098853,False,True,"(3.69, 3.828]"
NC_015182.1,1729,0,3.2377949932739227,False,True,"(3.138, 3.276]"
NC_015851.1,251782,0,5.401024678988291,False,True,"(5.345, 5.483]"
NC_015852.1,9778,0,3.990250032927817,False,True,"(3.966, 4.103]"
NC_015853.1,14110,0,4.149527013754348,False,True,"(4.103, 4.241]"
NC_015854.1,29704,0,4.472814936218103,False,True,"(4.379, 4.517]"
NC_021976.1,194780,0,5.289544361497647,False,True,"(5.207, 5.345]"
NZ_HF677572.1,18169,0,4.259331024917654,False,True,"(4.241, 4.379]"
NC_021992.1,15601,0,4.193152436852078,False,True,"(4.103, 4.241]"
NC_021977.1,11105,0,4.045518562884493,False,True,"(3.966, 4.103]"
NC_021993.1,9914,0,3.996248914569132,False,True,"(3.966, 4.103]"
NC_021978.1,6548,0,3.816108670739904,False,True,"(3.69, 3.828]"
NC_021979.1,3851,0,3.585573518622731,False,True,"(3.552, 3.69]"
NZ_CP008850.1,8737,0,3.9413623357117613,False,True,"(3.828, 3.966]"
NZ_CP008851.1,74749,0,4.87360538699798,False,True,"(4.793, 4.931]"
NZ_CP026974.1,369152,0,5.56720522569526,False,True,"(5.483, 5.621]"
NZ_CP114382.1,8731,0,3.941063988219902,False,True,"(3.828, 3.966]"
NZ_CP114383.1,2343,0,3.369772288596963,False,True,"(3.276, 3.414]"
NZ_CP114384.1,1887,0,3.2757719001649312,False,True,"(3.138, 3.276]"
NZ_CP010398.1,114848,1,5.060123436653146,True,True,"(4.931, 5.069]"
NZ_CP010399.1,47274,0,4.674622350862921,False,True,"(4.655, 4.793]"
NZ_CP010400.1,9327,0,3.969741976762854,False,True,"(3.966, 4.103]"
NZ_AP014650.1,189354,0,5.277274483787867,False,True,"(5.207, 5.345]"
NZ_CP010782.1,8731,0,3.941063988219902,False,True,"(3.828, 3.966]"
NZ_CP008707.1,83610,0,4.922258223432967,False,True,"(4.793, 4.931]"
NZ_CP008708.1,8731,0,3.941063988219902,False,True,"(3.828, 3.966]"
NZ_CP008709.1,1967,0,3.2938043599193367,False,True,"(3.276, 3.414]"
